experiment,window,test_cell,model,exclude_outliers,n_train,n_test,n_features,RMSE,MAE,R2,seq_len,n_experts
MultiHI-Tabular,narrow_375_395,Cell8,HistGB,False,443.0,76.0,17,0.005620353883642366,0.00386349231880556,0.9930178193047302,,
MultiHI-Tabular,narrow_375_395,Cell8,XGBoost,False,443.0,76.0,17,0.006433715105579539,0.005229052719594701,0.9908507096028346,,
MultiHI-Tabular,narrow_375_395,Cell8,LightGBM,False,443.0,76.0,17,0.005303558919014672,0.0039016683092779995,0.9937827467711171,,
MultiHI-Tabular,narrow_375_395,Cell8,CatBoost,False,443.0,76.0,17,0.008363365557800805,0.008110236552589379,0.9845394150784218,,
MultiHI-Tabular,very_narrow_38_39,Cell1,Ridge,False,441.0,78.0,17,0.007847880950706392,0.007333378846515825,0.9869722734191145,,
MultiHI-Tabular,very_narrow_38_39,Cell1,ElasticNet,False,441.0,78.0,17,0.008664384379005914,0.006296219430845895,0.9841204115029516,,
MultiHI-Tabular,very_narrow_38_39,Cell1,SVR-RBF,False,441.0,78.0,17,0.008908724077989007,0.004695956050987392,0.9832121593281202,,
MultiHI-Tabular,very_narrow_38_39,Cell1,KNN,False,441.0,78.0,17,0.008843187656936275,0.004777847708876699,0.9834582480288048,,
MultiHI-Tabular,very_narrow_38_39,Cell1,RandomForest,False,441.0,78.0,17,0.005869504558793677,0.004695319725802389,0.9927126989533179,,
MultiHI-Tabular,very_narrow_38_39,Cell1,ExtraTrees,False,441.0,78.0,17,0.005880026506390016,0.0048824617770640046,0.99268654842358,,
MultiHI-Tabular,very_narrow_38_39,Cell1,HistGB,False,441.0,78.0,17,0.00604454432013948,0.004612260022227669,0.9922715757397488,,
MultiHI-Tabular,very_narrow_38_39,Cell1,XGBoost,False,441.0,78.0,17,0.005364611169120052,0.003940939061098758,0.9939124811153848,,
MultiHI-Tabular,very_narrow_38_39,Cell1,LightGBM,False,441.0,78.0,17,0.00554484330885046,0.004110420632734623,0.9934965713708988,,
MultiHI-Tabular,very_narrow_38_39,Cell1,CatBoost,False,441.0,78.0,17,0.005518895978447598,0.004856025127768148,0.9935572951005107,,
MultiHI-Tabular,very_narrow_38_39,Cell2,Ridge,False,446.0,73.0,17,0.009108585241628048,0.006313267644105457,0.9857830264301936,,
MultiHI-Tabular,very_narrow_38_39,Cell2,ElasticNet,False,446.0,73.0,17,0.010922189816257206,0.007605565337656915,0.9795579360873192,,
MultiHI-Tabular,very_narrow_38_39,Cell2,SVR-RBF,False,446.0,73.0,17,0.01005046797295161,0.006100707945391366,0.9826907651653217,,
MultiHI-Tabular,very_narrow_38_39,Cell2,KNN,False,446.0,73.0,17,0.014796965722753888,0.008487819308394106,0.9624810532968036,,
MultiHI-Tabular,very_narrow_38_39,Cell2,RandomForest,False,446.0,73.0,17,0.01163644871797269,0.008271573881559338,0.9767968887715405,,
MultiHI-Tabular,very_narrow_38_39,Cell2,ExtraTrees,False,446.0,73.0,17,0.012569797708477265,0.008536927461141154,0.9729254106048596,,
MultiHI-Tabular,very_narrow_38_39,Cell2,HistGB,False,446.0,73.0,17,0.012497778885714225,0.007025275589221802,0.9732347702569876,,
MultiHI-Tabular,very_narrow_38_39,Cell2,XGBoost,False,446.0,73.0,17,0.013310940507273342,0.007987214576601176,0.9696385305566475,,
MultiHI-Tabular,very_narrow_38_39,Cell2,LightGBM,False,446.0,73.0,17,0.012266479561446985,0.006634992753649284,0.9742163034566244,,
MultiHI-Tabular,very_narrow_38_39,Cell2,CatBoost,False,446.0,73.0,17,0.015025660403656077,0.008924840803257818,0.9613123419790393,,
MultiHI-Tabular,very_narrow_38_39,Cell3,Ridge,False,443.0,76.0,17,0.0038665993872439635,0.002766827559515999,0.9967017359114092,,
MultiHI-Tabular,very_narrow_38_39,Cell3,ElasticNet,False,443.0,76.0,17,0.004284477228749339,0.0035546693592696287,0.9959503009648278,,
MultiHI-Tabular,very_narrow_38_39,Cell3,SVR-RBF,False,443.0,76.0,17,0.006127259416236608,0.005137015372573039,0.991717535054629,,
MultiHI-Tabular,very_narrow_38_39,Cell3,KNN,False,443.0,76.0,17,0.004454619352652068,0.0034271943666971277,0.995622277086173,,
MultiHI-Tabular,very_narrow_38_39,Cell3,RandomForest,False,443.0,76.0,17,0.004516341210559273,0.0032500451995365214,0.9955001238411554,,
MultiHI-Tabular,very_narrow_38_39,Cell3,ExtraTrees,False,443.0,76.0,17,0.0037514685462025346,0.00264842517024363,0.9968952281677456,,
MultiHI-Tabular,very_narrow_38_39,Cell3,HistGB,False,443.0,76.0,17,0.003973290978298945,0.002419940770223451,0.9965172057966715,,
MultiHI-Tabular,very_narrow_38_39,Cell3,XGBoost,False,443.0,76.0,17,0.003843484490644757,0.0025805834089162125,0.9967410527082522,,
MultiHI-Tabular,very_narrow_38_39,Cell3,LightGBM,False,443.0,76.0,17,0.00435556505188292,0.002700195589912616,0.9958148013209623,,
MultiHI-Tabular,very_narrow_38_39,Cell3,CatBoost,False,443.0,76.0,17,0.00276349027320769,0.002034937283056328,0.9983152209585752,,
MultiHI-Tabular,very_narrow_38_39,Cell4,Ridge,False,472.0,47.0,17,0.007711162268654194,0.007000349192287728,0.9842188121827331,,
MultiHI-Tabular,very_narrow_38_39,Cell4,ElasticNet,False,472.0,47.0,17,0.004717640092383373,0.003985908576889682,0.9940932360550034,,
MultiHI-Tabular,very_narrow_38_39,Cell4,SVR-RBF,False,472.0,47.0,17,0.006851837123827958,0.006168926340523105,0.9875401140940394,,
MultiHI-Tabular,very_narrow_38_39,Cell4,KNN,False,472.0,47.0,17,0.006383606897835679,0.004639222494320391,0.9891848567854064,,
MultiHI-Tabular,very_narrow_38_39,Cell4,RandomForest,False,472.0,47.0,17,0.0033303243133234977,0.0024985546315443702,0.9970564388654289,,
MultiHI-Tabular,very_narrow_38_39,Cell4,ExtraTrees,False,472.0,47.0,17,0.0035066771588631146,0.002485807032854227,0.9967364402132319,,
MultiHI-Tabular,very_narrow_38_39,Cell4,HistGB,False,472.0,47.0,17,0.003771280741623334,0.0027319029777462763,0.996225340939951,,
MultiHI-Tabular,very_narrow_38_39,Cell4,XGBoost,False,472.0,47.0,17,0.0034306923638564154,0.0026040548128439195,0.9968763414417828,,
MultiHI-Tabular,very_narrow_38_39,Cell4,LightGBM,False,472.0,47.0,17,0.0040464673359235604,0.003046752410362483,0.9956543766472059,,
MultiHI-Tabular,very_narrow_38_39,Cell4,CatBoost,False,472.0,47.0,17,0.005094661348466359,0.004655532815236709,0.9931114050970519,,
MultiHI-Tabular,very_narrow_38_39,Cell5,Ridge,False,473.0,46.0,17,0.008657925184797138,0.002933852152635735,0.9818049466323966,,
MultiHI-Tabular,very_narrow_38_39,Cell5,ElasticNet,False,473.0,46.0,17,0.01185571668444029,0.0031084828196805063,0.9658821778218494,,
MultiHI-Tabular,very_narrow_38_39,Cell5,SVR-RBF,False,473.0,46.0,17,0.017855574828942594,0.0042227605034434144,0.9226120488841201,,
MultiHI-Tabular,very_narrow_38_39,Cell5,KNN,False,473.0,46.0,17,0.017530136456747718,0.00505090281585149,0.9254073098838305,,
MultiHI-Tabular,very_narrow_38_39,Cell5,RandomForest,False,473.0,46.0,17,0.017285749641224247,0.004371761358483365,0.9274725992154406,,
MultiHI-Tabular,very_narrow_38_39,Cell5,ExtraTrees,False,473.0,46.0,17,0.013661446473556176,0.003783485197956245,0.9546978257532419,,
MultiHI-Tabular,very_narrow_38_39,Cell5,HistGB,False,473.0,46.0,17,0.01869965458130204,0.004450760038581375,0.9151224480385463,,
MultiHI-Tabular,very_narrow_38_39,Cell5,XGBoost,False,473.0,46.0,17,0.01473276097538136,0.003857730789419268,0.9473141534961095,,
MultiHI-Tabular,very_narrow_38_39,Cell5,LightGBM,False,473.0,46.0,17,0.018925843303841852,0.00441389097884179,0.9130566927191568,,
MultiHI-Tabular,very_narrow_38_39,Cell5,CatBoost,False,473.0,46.0,17,0.019234464387501662,0.005578764331909803,0.9101980285636679,,
MultiHI-Tabular,very_narrow_38_39,Cell6,Ridge,False,473.0,46.0,17,0.0042528112172913225,0.0033859132901240567,0.994201260044205,,
MultiHI-Tabular,very_narrow_38_39,Cell6,ElasticNet,False,473.0,46.0,17,0.004505398081822816,0.0029412555603295053,0.9934919967168551,,
MultiHI-Tabular,very_narrow_38_39,Cell6,SVR-RBF,False,473.0,46.0,17,0.005426514567454685,0.004071111140376125,0.9905588832076027,,
MultiHI-Tabular,very_narrow_38_39,Cell6,KNN,False,473.0,46.0,17,0.0042415332349757875,0.0025916444617842646,0.9942319744912429,,
MultiHI-Tabular,very_narrow_38_39,Cell6,RandomForest,False,473.0,46.0,17,0.004257053289248159,0.0027626658499654093,0.9941896860809267,,
MultiHI-Tabular,very_narrow_38_39,Cell6,ExtraTrees,False,473.0,46.0,17,0.0030469258295426137,0.0022380949559947373,0.9970235047856585,,
MultiHI-Tabular,very_narrow_38_39,Cell6,HistGB,False,473.0,46.0,17,0.004348873772022021,0.0030640962379095875,0.9939363373946968,,
MultiHI-Tabular,very_narrow_38_39,Cell6,XGBoost,False,473.0,46.0,17,0.004577211087795612,0.003236796399109389,0.9932828769161659,,
MultiHI-Tabular,very_narrow_38_39,Cell6,LightGBM,False,473.0,46.0,17,0.005232937851272636,0.0037556657910928,0.9912204435104435,,
MultiHI-Tabular,very_narrow_38_39,Cell6,CatBoost,False,473.0,46.0,17,0.0056158759117183885,0.003917061353035079,0.9898884803570889,,
MultiHI-Tabular,very_narrow_38_39,Cell7,Ridge,False,442.0,77.0,17,0.004690651739448169,0.0037903910782591853,0.993180836382319,,
MultiHI-Tabular,very_narrow_38_39,Cell7,ElasticNet,False,442.0,77.0,17,0.006429749328489657,0.005827126934358286,0.9871869413183743,,
MultiHI-Tabular,very_narrow_38_39,Cell7,SVR-RBF,False,442.0,77.0,17,0.005788203693668231,0.0044211049139474025,0.9896162949438622,,
MultiHI-Tabular,very_narrow_38_39,Cell7,KNN,False,442.0,77.0,17,0.01230044507058471,0.010467205398886965,0.9531071764664353,,
MultiHI-Tabular,very_narrow_38_39,Cell7,RandomForest,False,442.0,77.0,17,0.008733472385916749,0.00747025862915198,0.9763604810628769,,
MultiHI-Tabular,very_narrow_38_39,Cell7,ExtraTrees,False,442.0,77.0,17,0.007948211140128442,0.006851982962299322,0.9804204131981644,,
MultiHI-Tabular,very_narrow_38_39,Cell7,HistGB,False,442.0,77.0,17,0.008274045561960154,0.007534413558700669,0.9787821904084171,,
MultiHI-Tabular,very_narrow_38_39,Cell7,XGBoost,False,442.0,77.0,17,0.009306975896065115,0.008216153342244884,0.973153856337388,,
MultiHI-Tabular,very_narrow_38_39,Cell7,LightGBM,False,442.0,77.0,17,0.007802211175214815,0.006875300110967976,0.9811331180019366,,
MultiHI-Tabular,very_narrow_38_39,Cell7,CatBoost,False,442.0,77.0,17,0.010291360527044073,0.009584651497336293,0.9671745780804919,,
MultiHI-Tabular,very_narrow_38_39,Cell8,Ridge,False,443.0,76.0,17,0.00717361881378437,0.005261055305569179,0.9886252894994759,,
MultiHI-Tabular,very_narrow_38_39,Cell8,ElasticNet,False,443.0,76.0,17,0.008059364008467277,0.005809087614217362,0.9856429469965851,,
MultiHI-Tabular,very_narrow_38_39,Cell8,SVR-RBF,False,443.0,76.0,17,0.008285863482695572,0.006555369930757613,0.9848246293279155,,
MultiHI-Tabular,very_narrow_38_39,Cell8,KNN,False,443.0,76.0,17,0.012316173112287419,0.011595421491085122,0.9664714069348358,,
MultiHI-Tabular,very_narrow_38_39,Cell8,RandomForest,False,443.0,76.0,17,0.009316576824446358,0.006559010795469361,0.9808143507849006,,
MultiHI-Tabular,very_narrow_38_39,Cell8,ExtraTrees,False,443.0,76.0,17,0.009903388421205875,0.008173072397843451,0.9783213922980276,,
MultiHI-Tabular,very_narrow_38_39,Cell8,HistGB,False,443.0,76.0,17,0.008437005296063785,0.006304858115126823,0.9842659544135244,,
MultiHI-Tabular,very_narrow_38_39,Cell8,XGBoost,False,443.0,76.0,17,0.00991431583350213,0.00806892735941812,0.9782735254938066,,
MultiHI-Tabular,very_narrow_38_39,Cell8,LightGBM,False,443.0,76.0,17,0.008353070227611802,0.006485957674926913,0.984577455710525,,
MultiHI-Tabular,very_narrow_38_39,Cell8,CatBoost,False,443.0,76.0,17,0.010439605564629426,0.009968935851690893,0.9759102695187483,,
MultiHI-Tabular,full_36_42,Cell1,Ridge,True,438.0,78.0,17,0.007692827095819482,0.0063892642466491685,0.9874819764220064,,
MultiHI-Tabular,full_36_42,Cell1,ElasticNet,True,438.0,78.0,17,0.010519264972863701,0.006098620528629308,0.9765936005590146,,
MultiHI-Tabular,full_36_42,Cell1,SVR-RBF,True,438.0,78.0,17,0.008590893899206373,0.004838208084121416,0.9843886473848477,,
MultiHI-Tabular,full_36_42,Cell1,KNN,True,438.0,78.0,17,0.006471684604156041,0.004270595555232505,0.9911407183182545,,
MultiHI-Tabular,full_36_42,Cell1,RandomForest,True,438.0,78.0,17,0.005541266445699959,0.004137657379452721,0.9935049591178717,,
MultiHI-Tabular,full_36_42,Cell1,ExtraTrees,True,438.0,78.0,17,0.004698596482565589,0.0036698470748758503,0.9953301802131372,,
MultiHI-Tabular,full_36_42,Cell1,HistGB,True,438.0,78.0,17,0.004586369238298617,0.0035391483792592327,0.9955505958626765,,
MultiHI-Tabular,full_36_42,Cell1,XGBoost,True,438.0,78.0,17,0.0041216078408600615,0.0033376466810825056,0.9964066695501526,,
MultiHI-Tabular,full_36_42,Cell1,LightGBM,True,438.0,78.0,17,0.004762124481617983,0.0036426746190564453,0.995203048695151,,
MultiHI-Tabular,full_36_42,Cell1,CatBoost,True,438.0,78.0,17,0.00489281708027766,0.004245184855414692,0.9949361389285653,,
MultiHI-Tabular,full_36_42,Cell2,Ridge,True,445.0,71.0,17,0.0038276739975818107,0.0035453423897407505,0.9973393114784622,,
MultiHI-Tabular,full_36_42,Cell2,ElasticNet,True,445.0,71.0,17,0.006130099613601522,0.00530883853056395,0.9931756826285162,,
MultiHI-Tabular,full_36_42,Cell2,SVR-RBF,True,445.0,71.0,17,0.0056514418678189635,0.003894935938176466,0.994199803837292,,
MultiHI-Tabular,full_36_42,Cell2,KNN,True,445.0,71.0,17,0.007939090136222578,0.005190732075578954,0.9885536869955196,,
MultiHI-Tabular,full_36_42,Cell2,RandomForest,True,445.0,71.0,17,0.009731869984703484,0.0068354274260671736,0.9828004632936543,,
MultiHI-Tabular,full_36_42,Cell2,ExtraTrees,True,445.0,71.0,17,0.007381111212474757,0.005022819703363118,0.9901060969548968,,
MultiHI-Tabular,full_36_42,Cell2,HistGB,True,445.0,71.0,17,0.00815351652689861,0.005510446193296583,0.9879270315989748,,
MultiHI-Tabular,full_36_42,Cell2,XGBoost,True,445.0,71.0,17,0.006896375779087457,0.004783962713677274,0.9913629389763005,,
MultiHI-Tabular,full_36_42,Cell2,LightGBM,True,445.0,71.0,17,0.007799216877144474,0.0053507144915095695,0.9889534631254392,,
MultiHI-Tabular,full_36_42,Cell2,CatBoost,True,445.0,71.0,17,0.00748312392444798,0.00518594540013302,0.989830724172758,,
MultiHI-Tabular,full_36_42,Cell3,Ridge,True,440.0,76.0,17,0.001546127567076788,0.0011850465127788892,0.9994726272107285,,
MultiHI-Tabular,full_36_42,Cell3,ElasticNet,True,440.0,76.0,17,0.0024878168488945175,0.002106149197256029,0.9986345874817105,,
MultiHI-Tabular,full_36_42,Cell3,SVR-RBF,True,440.0,76.0,17,0.0031906532834500784,0.0028416798127769076,0.9977541212922524,,
MultiHI-Tabular,full_36_42,Cell3,KNN,True,440.0,76.0,17,0.003153302137510844,0.002623117496736264,0.9978063959410528,,
MultiHI-Tabular,full_36_42,Cell3,RandomForest,True,440.0,76.0,17,0.0025875837539129135,0.0020457490569533486,0.9985228795792196,,
MultiHI-Tabular,full_36_42,Cell3,ExtraTrees,True,440.0,76.0,17,0.0024763571346779244,0.0020115786654225365,0.9986471376009505,,
MultiHI-Tabular,full_36_42,Cell3,HistGB,True,440.0,76.0,17,0.00270556521431981,0.002181355064511943,0.9983851094851008,,
MultiHI-Tabular,full_36_42,Cell3,XGBoost,True,440.0,76.0,17,0.002458201393913633,0.002053345796260279,0.9986669022609675,,
MultiHI-Tabular,full_36_42,Cell3,LightGBM,True,440.0,76.0,17,0.002824170769060158,0.0022669589290034856,0.9982404201582189,,
MultiHI-Tabular,full_36_42,Cell3,CatBoost,True,440.0,76.0,17,0.0020766590494517853,0.0016932615688234284,0.9990486124398019,,
MultiHI-Tabular,full_36_42,Cell4,Ridge,True,469.0,47.0,17,0.0048053139221942345,0.0037557651247210155,0.9938716503858933,,
MultiHI-Tabular,full_36_42,Cell4,ElasticNet,True,469.0,47.0,17,0.003922086405762034,0.003243372858685672,0.9959174236212952,,
MultiHI-Tabular,full_36_42,Cell4,SVR-RBF,True,469.0,47.0,17,0.005227320683463814,0.004635653670279128,0.9927479917122023,,
MultiHI-Tabular,full_36_42,Cell4,KNN,True,469.0,47.0,17,0.003500650092099924,0.002788871243722898,0.9967476489948135,,
MultiHI-Tabular,full_36_42,Cell4,RandomForest,True,469.0,47.0,17,0.0023090089708002926,0.0017642748381126083,0.9985850169271693,,
MultiHI-Tabular,full_36_42,Cell4,ExtraTrees,True,469.0,47.0,17,0.0014169059326404586,0.001128231673085294,0.9994671781311122,,
MultiHI-Tabular,full_36_42,Cell4,HistGB,True,469.0,47.0,17,0.0032705766455552693,0.0023856211132517683,0.9971611093363394,,
MultiHI-Tabular,full_36_42,Cell4,XGBoost,True,469.0,47.0,17,0.002785734759221972,0.002211981415945087,0.9979404158999409,,
MultiHI-Tabular,full_36_42,Cell4,LightGBM,True,469.0,47.0,17,0.003250695275729344,0.0023878567451566623,0.9971955188565976,,
MultiHI-Tabular,full_36_42,Cell4,CatBoost,True,469.0,47.0,17,0.004765299004918342,0.0040090736220965515,0.9939732896892055,,
MultiHI-Tabular,full_36_42,Cell5,Ridge,True,471.0,45.0,17,0.0014746350911094136,0.001298850109080633,0.9991388898028983,,
MultiHI-Tabular,full_36_42,Cell5,ElasticNet,True,471.0,45.0,17,0.0017813284070484021,0.0015461131452247157,0.9987434563181989,,
MultiHI-Tabular,full_36_42,Cell5,SVR-RBF,True,471.0,45.0,17,0.0013688676271353239,0.001054198041326557,0.9992579853002356,,
MultiHI-Tabular,full_36_42,Cell5,KNN,True,471.0,45.0,17,0.003113270711506553,0.0026723906385175485,0.996161837346157,,
MultiHI-Tabular,full_36_42,Cell5,RandomForest,True,471.0,45.0,17,0.0023443048691914542,0.001678743407028079,0.9978237049083812,,
MultiHI-Tabular,full_36_42,Cell5,ExtraTrees,True,471.0,45.0,17,0.0018651855295373668,0.0014995736729361189,0.9986223665530646,,
MultiHI-Tabular,full_36_42,Cell5,HistGB,True,471.0,45.0,17,0.0026096245275668496,0.0018611148056161782,0.9973032191562733,,
MultiHI-Tabular,full_36_42,Cell5,XGBoost,True,471.0,45.0,17,0.0024584171983389226,0.001825740411953785,0.9976066799767644,,
MultiHI-Tabular,full_36_42,Cell5,LightGBM,True,471.0,45.0,17,0.0028685547763444516,0.0021720988341206887,0.9967415137099811,,
MultiHI-Tabular,full_36_42,Cell5,CatBoost,True,471.0,45.0,17,0.0034534730220060522,0.002985635868634024,0.9952771762472759,,
MultiHI-Tabular,full_36_42,Cell6,Ridge,True,470.0,46.0,17,0.0031103128238164413,0.0019221604113098425,0.9968983730209373,,
MultiHI-Tabular,full_36_42,Cell6,ElasticNet,True,470.0,46.0,17,0.003947172132098327,0.002518127933919944,0.9950047922449918,,
MultiHI-Tabular,full_36_42,Cell6,SVR-RBF,True,470.0,46.0,17,0.0039177214242666104,0.002024337271184509,0.9950790548210644,,
MultiHI-Tabular,full_36_42,Cell6,KNN,True,470.0,46.0,17,0.0036274244554583327,0.0022488982220834957,0.9957813045266085,,
MultiHI-Tabular,full_36_42,Cell6,RandomForest,True,470.0,46.0,17,0.004590638603292923,0.002401831106040031,0.9932434089660743,,
MultiHI-Tabular,full_36_42,Cell6,ExtraTrees,True,470.0,46.0,17,0.004709370129603223,0.002109660609663396,0.9928893864935903,,
MultiHI-Tabular,full_36_42,Cell6,HistGB,True,470.0,46.0,17,0.005297315471555827,0.0031049829735708885,0.9910030957539431,,
MultiHI-Tabular,full_36_42,Cell6,XGBoost,True,470.0,46.0,17,0.004736687072917126,0.0029121157230767147,0.9928066562893699,,
MultiHI-Tabular,full_36_42,Cell6,LightGBM,True,470.0,46.0,17,0.005555482576549586,0.0032962030096900337,0.9901047902717913,,
MultiHI-Tabular,full_36_42,Cell6,CatBoost,True,470.0,46.0,17,0.00592583984515515,0.004828046277850223,0.9887414815619022,,
MultiHI-Tabular,full_36_42,Cell7,Ridge,True,439.0,77.0,17,0.006900929718153369,0.0067022881520890035,0.9852402180898311,,
MultiHI-Tabular,full_36_42,Cell7,ElasticNet,True,439.0,77.0,17,0.00889351420167823,0.008684715994420143,0.9754861492598974,,
MultiHI-Tabular,full_36_42,Cell7,SVR-RBF,True,439.0,77.0,17,0.0021671707940508693,0.0018419650735749912,0.9985443699580117,,
MultiHI-Tabular,full_36_42,Cell7,KNN,True,439.0,77.0,17,0.011132832536906624,0.010124027566522364,0.961587189453924,,
MultiHI-Tabular,full_36_42,Cell7,RandomForest,True,439.0,77.0,17,0.008228539634726074,0.007042141287435818,0.9790149377253304,,
MultiHI-Tabular,full_36_42,Cell7,ExtraTrees,True,439.0,77.0,17,0.008180738190808147,0.0069223257423562945,0.9792580434664236,,
MultiHI-Tabular,full_36_42,Cell7,HistGB,True,439.0,77.0,17,0.008888050379879074,0.007636211251845599,0.9755162606794157,,
MultiHI-Tabular,full_36_42,Cell7,XGBoost,True,439.0,77.0,17,0.007982279189673216,0.007032158163477271,0.9802522073291422,,
MultiHI-Tabular,full_36_42,Cell7,LightGBM,True,439.0,77.0,17,0.009037069543731492,0.00754435808742096,0.9746883777575699,,
MultiHI-Tabular,full_36_42,Cell7,CatBoost,True,439.0,77.0,17,0.009815539549311763,0.009532593872337965,0.970139774290363,,
MultiHI-Tabular,full_36_42,Cell8,Ridge,True,440.0,76.0,17,0.004473162941553374,0.004212579490864397,0.9955772417912314,,
MultiHI-Tabular,full_36_42,Cell8,ElasticNet,True,440.0,76.0,17,0.006014813560194901,0.005690906408750053,0.9920033497624065,,
MultiHI-Tabular,full_36_42,Cell8,SVR-RBF,True,440.0,76.0,17,0.004338145831293961,0.0039364524491347815,0.9958402037885317,,
MultiHI-Tabular,full_36_42,Cell8,KNN,True,440.0,76.0,17,0.009051416884425295,0.008557132730382036,0.9818908987757196,,
MultiHI-Tabular,full_36_42,Cell8,RandomForest,True,440.0,76.0,17,0.00470822832799766,0.0036945835578106293,0.9951001950430693,,
MultiHI-Tabular,full_36_42,Cell8,ExtraTrees,True,440.0,76.0,17,0.005460075913015343,0.004629868695448097,0.9934103686000721,,
MultiHI-Tabular,full_36_42,Cell8,HistGB,True,440.0,76.0,17,0.005695237145871975,0.004419321639001271,0.992830524487779,,
MultiHI-Tabular,full_36_42,Cell8,XGBoost,True,440.0,76.0,17,0.006320533149391122,0.005041700360458092,0.9911697868397378,,
MultiHI-Tabular,full_36_42,Cell8,LightGBM,True,440.0,76.0,17,0.005954233635765737,0.004628280995996614,0.9921636196998412,,
MultiHI-Tabular,full_36_42,Cell8,CatBoost,True,440.0,76.0,17,0.008831683247648934,0.00850231539982194,0.9827594653512326,,
MultiHI-Tabular,medium_37_40,Cell1,Ridge,True,438.0,78.0,17,0.00791926492121966,0.00727395022378541,0.9867341963273778,,
MultiHI-Tabular,medium_37_40,Cell1,ElasticNet,True,438.0,78.0,17,0.009973093695805124,0.008257885617356612,0.9789610713422254,,
MultiHI-Tabular,medium_37_40,Cell1,SVR-RBF,True,438.0,78.0,17,0.009272597440349365,0.00534945486992686,0.9818127668559004,,
MultiHI-Tabular,medium_37_40,Cell1,KNN,True,438.0,78.0,17,0.010136096704644354,0.006008948633016256,0.978267718931712,,
MultiHI-Tabular,medium_37_40,Cell1,RandomForest,True,438.0,78.0,17,0.005289694914902674,0.004050843742693049,0.9940813171123218,,
MultiHI-Tabular,medium_37_40,Cell1,ExtraTrees,True,438.0,78.0,17,0.004597517559411341,0.003623660212542065,0.9955289387870072,,
MultiHI-Tabular,medium_37_40,Cell1,HistGB,True,438.0,78.0,17,0.003992744557836471,0.003033977418042536,0.996627850072269,,
MultiHI-Tabular,medium_37_40,Cell1,XGBoost,True,438.0,78.0,17,0.0038238832604503897,0.002796980461997368,0.9969070487634997,,
MultiHI-Tabular,medium_37_40,Cell1,LightGBM,True,438.0,78.0,17,0.0038461426603435727,0.003077681780616015,0.9968709348872183,,
MultiHI-Tabular,medium_37_40,Cell1,CatBoost,True,438.0,78.0,17,0.0049207270423499965,0.004175792740938627,0.9948782028697563,,
MultiHI-Tabular,medium_37_40,Cell2,Ridge,True,445.0,71.0,17,0.003996435644431396,0.0032926234060348092,0.9970995205027874,,
MultiHI-Tabular,medium_37_40,Cell2,ElasticNet,True,445.0,71.0,17,0.008563520825662134,0.006441511869063278,0.9866823110042517,,
MultiHI-Tabular,medium_37_40,Cell2,SVR-RBF,True,445.0,71.0,17,0.011569920148226448,0.005724750646547301,0.9756900046666123,,
MultiHI-Tabular,medium_37_40,Cell2,KNN,True,445.0,71.0,17,0.007955232363854266,0.005069446583768242,0.9885070930336152,,
MultiHI-Tabular,medium_37_40,Cell2,RandomForest,True,445.0,71.0,17,0.01259758881675849,0.008909348082289723,0.9711796659608022,,
MultiHI-Tabular,medium_37_40,Cell2,ExtraTrees,True,445.0,71.0,17,0.016162650111724224,0.010413237523306288,0.9525594959009593,,
MultiHI-Tabular,medium_37_40,Cell2,HistGB,True,445.0,71.0,17,0.013443470005263051,0.008521534353132505,0.9671793696872285,,
MultiHI-Tabular,medium_37_40,Cell2,XGBoost,True,445.0,71.0,17,0.014004513530541425,0.008966257102143676,0.9643827645469512,,
MultiHI-Tabular,medium_37_40,Cell2,LightGBM,True,445.0,71.0,17,0.01342347070747767,0.008476788833892314,0.9672769488564441,,
MultiHI-Tabular,medium_37_40,Cell2,CatBoost,True,445.0,71.0,17,0.015924181349447116,0.009855900694038019,0.9539490724716745,,
MultiHI-Tabular,medium_37_40,Cell3,Ridge,True,440.0,76.0,17,0.0036816771335857496,0.003180042877102639,0.9970096744538369,,
MultiHI-Tabular,medium_37_40,Cell3,ElasticNet,True,440.0,76.0,17,0.0018758080712347747,0.0014496228579783388,0.9992237459642889,,
MultiHI-Tabular,medium_37_40,Cell3,SVR-RBF,True,440.0,76.0,17,0.003380448717555525,0.002893589456427395,0.9974789829984919,,
MultiHI-Tabular,medium_37_40,Cell3,KNN,True,440.0,76.0,17,0.004730032508127015,0.003952164188084806,0.9950642253662518,,
MultiHI-Tabular,medium_37_40,Cell3,RandomForest,True,440.0,76.0,17,0.002806247717165695,0.0021548981568840424,0.9982626829542972,,
MultiHI-Tabular,medium_37_40,Cell3,ExtraTrees,True,440.0,76.0,17,0.003193993320635623,0.002745372590791545,0.9977494167731502,,
MultiHI-Tabular,medium_37_40,Cell3,HistGB,True,440.0,76.0,17,0.0036648239225493024,0.0028346041485997416,0.9970369887664164,,
MultiHI-Tabular,medium_37_40,Cell3,XGBoost,True,440.0,76.0,17,0.0033926556320566883,0.0026715564650475754,0.9974607431704363,,
MultiHI-Tabular,medium_37_40,Cell3,LightGBM,True,440.0,76.0,17,0.003859762482680239,0.0029138823690571932,0.996713389552353,,
MultiHI-Tabular,medium_37_40,Cell3,CatBoost,True,440.0,76.0,17,0.003009985381882181,0.0024471660648044883,0.9980012621189434,,
MultiHI-Tabular,medium_37_40,Cell4,Ridge,True,469.0,47.0,17,0.0036992684262253067,0.002682566324386077,0.9963681182868002,,
