experiment,scenario,description,test_cell,model,exclude_outliers,n_train,n_test,n_features,n_experts,RMSE,MAE,R2
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell7,LightGBM,True,439,77,59,,0.007887446202416862,0.006930450835936921,0.980718644953326
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell8,LightGBM,True,440,76,59,,0.006624584555173258,0.0051707866977942435,0.9902997917929126
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell1,CatBoost,True,438,78,59,,0.005060946969769755,0.0043738809659667815,0.994582144773049
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell2,CatBoost,True,445,71,59,,0.012726139936722,0.008064422238161659,0.9705884751567608
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell3,CatBoost,True,440,76,59,,0.0033569415389331763,0.0027869321811004612,0.9975139227073784
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell4,CatBoost,True,469,47,59,,0.003542482817403881,0.0029144952136644377,0.9966694534433478
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell5,CatBoost,True,471,45,59,,0.0030841275184385303,0.0025461494656747715,0.9962333587681528
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell6,CatBoost,True,470,46,59,,0.005158837804073322,0.003177248236909919,0.9914673256489804
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell7,CatBoost,True,439,77,59,,0.0097645653665077,0.008388356704918411,0.9704491099718742
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell8,CatBoost,True,440,76,59,,0.008609833265696006,0.008391000065218292,0.9836147435499581
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell1,MAW-GME,True,438,78,59,28.0,0.004609921483731473,0.003949565274040494,0.995504780742185
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell2,MAW-GME,True,445,71,59,28.0,0.010706830711650196,0.007098260443934923,0.9791816634896926
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell3,MAW-GME,True,440,76,59,28.0,0.001996395817086252,0.0015187312766429012,0.9991207338112607
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell4,MAW-GME,True,469,47,59,28.0,0.0019276995746168857,0.0016118841897977314,0.9990137688690828
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell5,MAW-GME,True,471,45,59,28.0,0.0009977671979280983,0.0007782990246546051,0.9996057714725954
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell6,MAW-GME,True,470,46,59,28.0,0.00474936852369668,0.002377691498473577,0.9927680874979797
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell7,MAW-GME,True,439,77,59,28.0,0.008699608664432616,0.007946485083184466,0.9765434483987468
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell8,MAW-GME,True,440,76,59,28.0,0.005935622837539176,0.005048913855656015,0.9922125305682151
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell1,Ridge,True,438,78,17,,0.007692827095819482,0.0063892642466491685,0.9874819764220064
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell2,Ridge,True,445,71,17,,0.0038276739975818107,0.0035453423897407505,0.9973393114784622
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell3,Ridge,True,440,76,17,,0.001546127567076788,0.0011850465127788892,0.9994726272107285
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell4,Ridge,True,469,47,17,,0.0048053139221942345,0.0037557651247210155,0.9938716503858933
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell5,Ridge,True,471,45,17,,0.0014746350911094136,0.001298850109080633,0.9991388898028983
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell6,Ridge,True,470,46,17,,0.0031103128238164413,0.0019221604113098425,0.9968983730209373
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell7,Ridge,True,439,77,17,,0.006900929718153369,0.0067022881520890035,0.9852402180898311
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell8,Ridge,True,440,76,17,,0.004473162941553374,0.004212579490864397,0.9955772417912314
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell1,ExtraTrees,True,438,78,17,,0.004698596482565588,0.0036698470748758386,0.9953301802131372
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell2,ExtraTrees,True,445,71,17,,0.007381111212474748,0.0050228197033631026,0.9901060969548968
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell3,ExtraTrees,True,440,76,17,,0.002476357134677932,0.0020115786654225512,0.9986471376009505
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell4,ExtraTrees,True,469,47,17,,0.0014169059326404518,0.0011282316730852893,0.9994671781311122
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell5,ExtraTrees,True,471,45,17,,0.0018651855295373446,0.0014995736729361041,0.9986223665530646
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell6,ExtraTrees,True,470,46,17,,0.004709370129603231,0.002109660609663403,0.9928893864935902
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell7,ExtraTrees,True,439,77,17,,0.008180738190808157,0.0069223257423563075,0.9792580434664235
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell8,ExtraTrees,True,440,76,17,,0.005460075913015334,0.004629868695448087,0.9934103686000723
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell1,RandomForest,True,438,78,17,,0.005541266445699976,0.004137657379452724,0.9935049591178716
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell2,RandomForest,True,445,71,17,,0.009731869984703493,0.006835427426067181,0.9828004632936543
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell3,RandomForest,True,440,76,17,,0.0025875837539129356,0.0020457490569533647,0.9985228795792196
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell4,RandomForest,True,469,47,17,,0.0023090089708003056,0.0017642748381125966,0.9985850169271693
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell5,RandomForest,True,471,45,17,,0.0023443048691914365,0.0016787434070280741,0.9978237049083812
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell6,RandomForest,True,470,46,17,,0.004590638603292939,0.0024018311060400406,0.9932434089660743
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell7,RandomForest,True,439,77,17,,0.008228539634726105,0.007042141287435852,0.9790149377253302
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell8,RandomForest,True,440,76,17,,0.004708228327997668,0.0036945835578106453,0.9951001950430693
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell1,HistGB,True,438,78,17,,0.004586369238298617,0.0035391483792592327,0.9955505958626765
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell2,HistGB,True,445,71,17,,0.00815351652689861,0.005510446193296583,0.9879270315989748
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell3,HistGB,True,440,76,17,,0.00270556521431981,0.002181355064511943,0.9983851094851008
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell4,HistGB,True,469,47,17,,0.0032705766455552693,0.0023856211132517683,0.9971611093363394
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell5,HistGB,True,471,45,17,,0.0026096245275668496,0.0018611148056161782,0.9973032191562733
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell6,HistGB,True,470,46,17,,0.005297315471555827,0.0031049829735708885,0.9910030957539431
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell7,HistGB,True,439,77,17,,0.008888050379879074,0.007636211251845599,0.9755162606794157
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell8,HistGB,True,440,76,17,,0.005695237145871975,0.004419321639001271,0.992830524487779
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell1,XGBoost,True,438,78,17,,0.0041216078408600615,0.0033376466810825056,0.9964066695501526
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell2,XGBoost,True,445,71,17,,0.006896375779087457,0.004783962713677274,0.9913629389763005
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell3,XGBoost,True,440,76,17,,0.002458201393913633,0.002053345796260279,0.9986669022609675
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell4,XGBoost,True,469,47,17,,0.002785734759221972,0.002211981415945087,0.9979404158999409
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell5,XGBoost,True,471,45,17,,0.0024584171983389226,0.001825740411953785,0.9976066799767644
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell6,XGBoost,True,470,46,17,,0.004736687072917126,0.0029121157230767147,0.9928066562893699
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell7,XGBoost,True,439,77,17,,0.007982279189673216,0.007032158163477271,0.9802522073291422
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell8,XGBoost,True,440,76,17,,0.006320533149391122,0.005041700360458092,0.9911697868397378
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell1,LightGBM,True,438,78,17,,0.004762124481617983,0.0036426746190564453,0.995203048695151
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell2,LightGBM,True,445,71,17,,0.007799216877144474,0.0053507144915095695,0.9889534631254392
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell3,LightGBM,True,440,76,17,,0.002824170769060158,0.0022669589290034856,0.9982404201582189
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell4,LightGBM,True,469,47,17,,0.003250695275729344,0.0023878567451566623,0.9971955188565976
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell5,LightGBM,True,471,45,17,,0.0028685547763444516,0.0021720988341206887,0.9967415137099811
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell6,LightGBM,True,470,46,17,,0.005555482576549586,0.0032962030096900337,0.9901047902717913
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell7,LightGBM,True,439,77,17,,0.009037069543731492,0.00754435808742096,0.9746883777575699
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell8,LightGBM,True,440,76,17,,0.005954233635765737,0.004628280995996614,0.9921636196998412
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell1,CatBoost,True,438,78,17,,0.00489281708027766,0.004245184855414692,0.9949361389285653
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell2,CatBoost,True,445,71,17,,0.00748312392444798,0.00518594540013302,0.989830724172758
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell3,CatBoost,True,440,76,17,,0.0020766590494517853,0.0016932615688234284,0.9990486124398019
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell4,CatBoost,True,469,47,17,,0.004765299004918342,0.0040090736220965515,0.9939732896892055
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell5,CatBoost,True,471,45,17,,0.0034534730220060522,0.002985635868634024,0.9952771762472759
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell6,CatBoost,True,470,46,17,,0.00592583984515515,0.004828046277850223,0.9887414815619022
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell7,CatBoost,True,439,77,17,,0.009815539549311763,0.009532593872337965,0.970139774290363
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell8,CatBoost,True,440,76,17,,0.008831683247648934,0.00850231539982194,0.9827594653512326
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell1,MAW-GME,True,438,78,17,7.0,0.00466844711287947,0.0038244568470178365,0.9953899173771809
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell2,MAW-GME,True,445,71,17,7.0,0.00696843061604636,0.004941410323417478,0.9911815123178793
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell3,MAW-GME,True,440,76,17,7.0,0.0017270718819705397,0.0013812895022907402,0.9993419666605482
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell4,MAW-GME,True,469,47,17,7.0,0.00241734823963009,0.001981128115211025,0.9984491191209113
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell5,MAW-GME,True,471,45,17,7.0,0.0015203563706161045,0.001181650665560404,0.9990846643026053
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell6,MAW-GME,True,470,46,17,7.0,0.004362041248043964,0.0023990060625149576,0.993899562813384
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell7,MAW-GME,True,439,77,17,7.0,0.00808189002508394,0.007395194616652435,0.9797562668191833
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell8,MAW-GME,True,440,76,17,7.0,0.005416942230831677,0.004811649837637297,0.9935140713201045
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell1,Ridge,True,438,78,17,,0.00791926492121966,0.00727395022378541,0.9867341963273778
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell2,Ridge,True,445,71,17,,0.003996435644431396,0.0032926234060348092,0.9970995205027874
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell3,Ridge,True,440,76,17,,0.0036816771335857496,0.003180042877102639,0.9970096744538369
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell4,Ridge,True,469,47,17,,0.0036992684262253067,0.002682566324386077,0.9963681182868002
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell5,Ridge,True,471,45,17,,0.0012342235509866682,0.0009662450964990644,0.9993967778756354
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell6,Ridge,True,470,46,17,,0.003557978520963144,0.002219297892885383,0.9959412895685958
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell7,Ridge,True,439,77,17,,0.007999947156293022,0.007772279435893701,0.9801646911036306
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell8,Ridge,True,440,76,17,,0.004744760392345837,0.003948730850122273,0.9950238629599902
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell1,ExtraTrees,True,438,78,17,,0.0045975175594113295,0.003623660212542048,0.9955289387870072
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell2,ExtraTrees,True,445,71,17,,0.016162650111724252,0.010413237523306293,0.9525594959009592
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell3,ExtraTrees,True,440,76,17,,0.0031939933206356274,0.002745372590791559,0.9977494167731502
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell4,ExtraTrees,True,469,47,17,,0.002449790989516522,0.0019776946232215823,0.99840721165192
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell5,ExtraTrees,True,471,45,17,,0.0017717164788467641,0.0014457522614997023,0.9987569801828445
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell6,ExtraTrees,True,470,46,17,,0.005848873088792551,0.002903865851971639,0.9890320409658542
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell7,ExtraTrees,True,439,77,17,,0.009242159873102783,0.007768780935633679,0.9735264803097606
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell8,ExtraTrees,True,440,76,17,,0.004913672804532523,0.004139804921009894,0.9946632577434152
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell1,RandomForest,True,438,78,17,,0.005289694914902672,0.004050843742693051,0.9940813171123218
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell2,RandomForest,True,445,71,17,,0.012597588816758524,0.008909348082289744,0.9711796659608021
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell3,RandomForest,True,440,76,17,,0.002806247717165695,0.0021548981568840454,0.9982626829542972
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell4,RandomForest,True,469,47,17,,0.00252870134894191,0.0020237481472852904,0.9983029482553534
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell5,RandomForest,True,471,45,17,,0.002335556804788841,0.0016295019971956628,0.9978399168335889
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell6,RandomForest,True,470,46,17,,0.006064310547771503,0.003071519646736426,0.9882091723890131
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell7,RandomForest,True,439,77,17,,0.009600970127004416,0.008125722252413203,0.9714310046452429
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell8,RandomForest,True,440,76,17,,0.004890260355143592,0.0035508800009768767,0.99471399312767
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell1,HistGB,True,438,78,17,,0.003992744557836471,0.003033977418042536,0.996627850072269
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell2,HistGB,True,445,71,17,,0.013443470005263051,0.008521534353132505,0.9671793696872285
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell3,HistGB,True,440,76,17,,0.0036648239225493024,0.0028346041485997416,0.9970369887664164
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell4,HistGB,True,469,47,17,,0.002529946302581045,0.0020299206068968654,0.9983012768275822
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell5,HistGB,True,471,45,17,,0.0018304678547995936,0.0013859197200345107,0.9986731744788465
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell6,HistGB,True,470,46,17,,0.006485444179550951,0.003239651466142234,0.9865146918420952
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell7,HistGB,True,439,77,17,,0.009582990600491583,0.007875722782168061,0.9715379055199506
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell8,HistGB,True,440,76,17,,0.005861149625529611,0.004340526246005007,0.9924067206518252
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell1,XGBoost,True,438,78,17,,0.0038238832604503897,0.002796980461997368,0.9969070487634997
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell2,XGBoost,True,445,71,17,,0.014004513530541425,0.008966257102143676,0.9643827645469512
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell3,XGBoost,True,440,76,17,,0.0033926556320566883,0.0026715564650475754,0.9974607431704363
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell4,XGBoost,True,469,47,17,,0.002042615336796959,0.0016551245806416396,0.9988926799058423
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell5,XGBoost,True,471,45,17,,0.003945832137811862,0.002284382281623783,0.9938345211147137
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell6,XGBoost,True,470,46,17,,0.005762570510959724,0.0028750322603423462,0.989353326675326
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell7,XGBoost,True,439,77,17,,0.008737963597635852,0.0077140213661544155,0.9763361614385814
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell8,XGBoost,True,440,76,17,,0.006517300791386999,0.004755100346948849,0.9906114334004551
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell1,LightGBM,True,438,78,17,,0.0038461426603435727,0.003077681780616015,0.9968709348872183
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell2,LightGBM,True,445,71,17,,0.01342347070747767,0.008476788833892314,0.9672769488564441
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell3,LightGBM,True,440,76,17,,0.003859762482680239,0.0029138823690571932,0.996713389552353
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell4,LightGBM,True,469,47,17,,0.002431383405124458,0.0019542831983416255,0.998431057958806
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell5,LightGBM,True,471,45,17,,0.0019474257871322119,0.0015167073837421786,0.9984982022949532
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell6,LightGBM,True,470,46,17,,0.006343135460228327,0.0032630989506784807,0.9871000093417187
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell7,LightGBM,True,439,77,17,,0.009302552834309408,0.007619171739423688,0.9731793670805221
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell8,LightGBM,True,440,76,17,,0.005617800498127966,0.004160626855092275,0.9930241620189602
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell1,CatBoost,True,438,78,17,,0.0049207270423499965,0.004175792740938627,0.9948782028697563
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell2,CatBoost,True,445,71,17,,0.015924181349447116,0.009855900694038019,0.9539490724716745
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell3,CatBoost,True,440,76,17,,0.003009985381882181,0.0024471660648044883,0.9980012621189434
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell4,CatBoost,True,469,47,17,,0.004435460239489473,0.0038431919086546044,0.9947787151737457
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell5,CatBoost,True,471,45,17,,0.0034311705656315085,0.002615429682303658,0.9953379790731454
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell6,CatBoost,True,470,46,17,,0.006390799456625095,0.0041918369136394054,0.9869054130756942
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell7,CatBoost,True,439,77,17,,0.010525318171812403,0.00866339993186774,0.9656651465721554
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell8,CatBoost,True,440,76,17,,0.007819817713907908,0.007517505632196997,0.986483724991794
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell1,MAW-GME,True,438,78,17,7.0,0.004494106826573381,0.003630892893816976,0.995727809542346
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell2,MAW-GME,True,445,71,17,7.0,0.012929691420025171,0.00837376945488325,0.9696400905071848
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell3,MAW-GME,True,440,76,17,7.0,0.0023419873258992614,0.0019493899679769065,0.9987899699615918
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell4,MAW-GME,True,469,47,17,7.0,0.0016389429080876632,0.001349287841279752,0.9992871015756889
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell5,MAW-GME,True,471,45,17,7.0,0.0014281048409557084,0.0011311827411357672,0.9991923749405858
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell6,MAW-GME,True,470,46,17,7.0,0.005436366744181327,0.002510622887040396,0.9905245702106487
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell7,MAW-GME,True,439,77,17,7.0,0.009055294527613045,0.007889831750264292,0.9745861833329172
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell8,MAW-GME,True,440,76,17,7.0,0.005185472930453174,0.004264112527299332,0.9940565241330942
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell1,Ridge,True,438,78,17,,0.007277677633997635,0.006626001184726536,0.9887966100723875
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell2,Ridge,True,445,71,17,,0.004180835042931635,0.0034265364630446157,0.9968256835669439
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell3,Ridge,True,440,76,17,,0.002827094553286292,0.002348047330539484,0.9982367749857042
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell4,Ridge,True,469,47,17,,0.004581636929693211,0.003610170479784136,0.9944288949784011
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell5,Ridge,True,471,45,17,,0.0015168063749046075,0.0012516362034173797,0.9990889338859522
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell6,Ridge,True,470,46,17,,0.003387831810370805,0.0022892441863528817,0.9963201924439832
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell7,Ridge,True,439,77,17,,0.007119791588692824,0.006951120454400181,0.9842891640490474
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell8,Ridge,True,440,76,17,,0.0035566672393417056,0.0029518177385955795,0.997203915899613
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell1,ExtraTrees,True,438,78,17,,0.005541324770663541,0.00464549043809737,0.9935048223891941
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell2,ExtraTrees,True,445,71,17,,0.011656298536096859,0.007719971883370469,0.9753256639087657
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell3,ExtraTrees,True,440,76,17,,0.0035288514904822928,0.0029248425443942905,0.9972527775040072
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell4,ExtraTrees,True,469,47,17,,0.0021457038877589906,0.0017378397776996776,0.9987780889836647
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell5,ExtraTrees,True,471,45,17,,0.0021646718636610636,0.0017401974112572975,0.9981444453582381
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell6,ExtraTrees,True,470,46,17,,0.006086990229070796,0.0027499169218745665,0.9881208153523227
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell7,ExtraTrees,True,439,77,17,,0.010191001858049916,0.008949914349588644,0.9678116664401959
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell8,ExtraTrees,True,440,76,17,,0.006378952593015843,0.0056196341001556625,0.9910058006360314
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell1,RandomForest,True,438,78,17,,0.006120833736569078,0.004926062683042754,0.9920752606308975
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell2,RandomForest,True,445,71,17,,0.017845344383423615,0.011055133656933407,0.9421672266508453
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell3,RandomForest,True,440,76,17,,0.0036272917001060694,0.0031252083775234504,0.9970973676249496
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell4,RandomForest,True,469,47,17,,0.002220963680895082,0.001797238762433275,0.9986908695715664
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell5,RandomForest,True,471,45,17,,0.002920479899008278,0.002217185650437771,0.9966224790911943
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell6,RandomForest,True,470,46,17,,0.00638161293500332,0.0031512636064165386,0.9869430319207231
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell7,RandomForest,True,439,77,17,,0.01007788597033468,0.008927772957729554,0.9685222550781147
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell8,RandomForest,True,440,76,17,,0.005083436142171149,0.0039055353123338163,0.9942881274897064
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell1,HistGB,True,438,78,17,,0.00478666496049522,0.003919493969196692,0.9951534814054505
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell2,HistGB,True,445,71,17,,0.013960084875737709,0.00827078761964187,0.9646083940584764
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell3,HistGB,True,440,76,17,,0.0035648942508431565,0.002776194396190279,0.9971963720975455
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell4,HistGB,True,469,47,17,,0.00323248119800531,0.002555530192974578,0.9972268585708922
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell5,HistGB,True,471,45,17,,0.0019645306770421545,0.0015351913892321268,0.9984717048560399
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell6,HistGB,True,470,46,17,,0.006220269852661508,0.0036425352313624775,0.9875949112486829
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell7,HistGB,True,439,77,17,,0.010211999841895364,0.009018350985202237,0.9676788852996907
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell8,HistGB,True,440,76,17,,0.005766384256643411,0.004363941022215983,0.9926502778850418
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell1,XGBoost,True,438,78,17,,0.004733062293842486,0.003616052411295204,0.99526141949427
