scenario,description,exclude_outliers,test_cell,window,model_name,n_features,val_rmse,weight
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell7,narrow_375_395,XGBoost,12,0.010417589793786243,0.03283793403344961
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell7,narrow_375_395,LightGBM,12,0.009743826265670911,0.03510860050270725
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell7,narrow_375_395,CatBoost,12,0.009828983336492968,0.034804424329510336
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell7,very_narrow_38_39,Ridge,12,0.009952995055453788,0.03437077072796019
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell7,very_narrow_38_39,ExtraTrees,12,0.012522294362419294,0.027318650378909896
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell7,very_narrow_38_39,RandomForest,12,0.011615211354367546,0.029452082261574596
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell7,very_narrow_38_39,HistGB,12,0.012599093627137216,0.027152126447979822
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell7,very_narrow_38_39,XGBoost,12,0.015669470821422546,0.021831767032608942
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell7,very_narrow_38_39,LightGBM,12,0.012759483914910394,0.02681081687851828
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell7,very_narrow_38_39,CatBoost,12,0.012237083872862816,0.02795536737475397
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell8,full_36_42,Ridge,12,0.00929769736035295,0.04476212637013619
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell8,full_36_42,ExtraTrees,12,0.01284656806171174,0.032396576723966106
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell8,full_36_42,RandomForest,12,0.011836584034023106,0.035160887550961153
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell8,full_36_42,HistGB,12,0.009835398346993015,0.04231498450635297
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell8,full_36_42,XGBoost,12,0.01036912697866511,0.04013691329114282
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell8,full_36_42,LightGBM,12,0.00977549586674481,0.04257428285450475
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell8,full_36_42,CatBoost,12,0.013334476398885733,0.03121118724538515
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell8,medium_37_40,Ridge,12,0.011588760573831727,0.03591279585398299
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell8,medium_37_40,ExtraTrees,12,0.013555937883297082,0.03070129476740357
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell8,medium_37_40,RandomForest,12,0.012917560748806378,0.03221853086077511
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell8,medium_37_40,HistGB,12,0.012377231312299123,0.03362503334269695
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell8,medium_37_40,XGBoost,12,0.011378900605112627,0.036575131509484674
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell8,medium_37_40,LightGBM,12,0.011310751408185637,0.03679550268963056
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell8,medium_37_40,CatBoost,12,0.01575099222935964,0.026422772707180565
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell8,narrow_375_395,Ridge,12,0.00847260330503365,0.049121225864209465
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell8,narrow_375_395,ExtraTrees,12,0.013573573635134277,0.03066140549201744
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell8,narrow_375_395,RandomForest,12,0.012605149174231979,0.03301704850085893
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell8,narrow_375_395,HistGB,12,0.011337869246979469,0.03670749553339442
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell8,narrow_375_395,XGBoost,12,0.011863295208237376,0.03508172001911262
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell8,narrow_375_395,LightGBM,12,0.01080948060449129,0.03850182835107339
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell8,narrow_375_395,CatBoost,12,0.013399018496008493,0.031060845339693374
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell8,very_narrow_38_39,Ridge,12,0.011089174889801772,0.03753072529247944
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell8,very_narrow_38_39,ExtraTrees,12,0.010185681559982692,0.04085978348802183
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell8,very_narrow_38_39,RandomForest,12,0.009863162765779875,0.04219586959488453
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell8,very_narrow_38_39,HistGB,12,0.015277861157521307,0.027241043436328227
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell8,very_narrow_38_39,XGBoost,12,0.012053876373222434,0.03452705118750867
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell8,very_narrow_38_39,LightGBM,12,0.015552173665858609,0.02676056049481379
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",False,Cell8,very_narrow_38_39,CatBoost,12,0.011584702118330143,0.03592537713200027
all_windows_available,All window-specific features are available.,True,Cell1,full_36_42,Ridge,17,0.00662199885291419,0.03278739088830866
all_windows_available,All window-specific features are available.,True,Cell1,full_36_42,ExtraTrees,17,0.00472293923605882,0.04597093508197809
all_windows_available,All window-specific features are available.,True,Cell1,full_36_42,RandomForest,17,0.004023642698774412,0.0539605201990896
all_windows_available,All window-specific features are available.,True,Cell1,full_36_42,HistGB,17,0.005879502209323384,0.03692796017704402
all_windows_available,All window-specific features are available.,True,Cell1,full_36_42,XGBoost,17,0.005688574459606695,0.038167384921160064
all_windows_available,All window-specific features are available.,True,Cell1,full_36_42,LightGBM,17,0.005980806513801107,0.03630246676608851
all_windows_available,All window-specific features are available.,True,Cell1,full_36_42,CatBoost,17,0.007743974822195873,0.028037037482825575
all_windows_available,All window-specific features are available.,True,Cell1,medium_37_40,Ridge,17,0.006236191740043872,0.03481580644387726
all_windows_available,All window-specific features are available.,True,Cell1,medium_37_40,ExtraTrees,17,0.004863513133246197,0.04464220417543704
all_windows_available,All window-specific features are available.,True,Cell1,medium_37_40,RandomForest,17,0.004345253727540873,0.04996667782215659
all_windows_available,All window-specific features are available.,True,Cell1,medium_37_40,HistGB,17,0.004481818033297157,0.048444159640505
all_windows_available,All window-specific features are available.,True,Cell1,medium_37_40,XGBoost,17,0.006399697648975171,0.03392629861164153
all_windows_available,All window-specific features are available.,True,Cell1,medium_37_40,LightGBM,17,0.005555465970417148,0.03908187055123471
all_windows_available,All window-specific features are available.,True,Cell1,medium_37_40,CatBoost,17,0.006554264786796673,0.033126226743455195
all_windows_available,All window-specific features are available.,True,Cell1,narrow_375_395,Ridge,17,0.0050034441335742065,0.04339370101734898
all_windows_available,All window-specific features are available.,True,Cell1,narrow_375_395,ExtraTrees,17,0.005760264107343677,0.03769237169625963
all_windows_available,All window-specific features are available.,True,Cell1,narrow_375_395,RandomForest,17,0.004221850470320517,0.0514271834070951
all_windows_available,All window-specific features are available.,True,Cell1,narrow_375_395,HistGB,17,0.004989919911544558,0.04351131109557654
all_windows_available,All window-specific features are available.,True,Cell1,narrow_375_395,XGBoost,17,0.005557759243573466,0.03906574440408719
all_windows_available,All window-specific features are available.,True,Cell1,narrow_375_395,LightGBM,17,0.006048988899859947,0.035893276940646326
all_windows_available,All window-specific features are available.,True,Cell1,narrow_375_395,CatBoost,17,0.007615893557118318,0.02850855333158796
all_windows_available,All window-specific features are available.,True,Cell1,very_narrow_38_39,Ridge,17,0.008309697710692157,0.026128282761013397
all_windows_available,All window-specific features are available.,True,Cell1,very_narrow_38_39,ExtraTrees,17,0.009610868527800699,0.02259089968708846
all_windows_available,All window-specific features are available.,True,Cell1,very_narrow_38_39,RandomForest,17,0.008536745507876418,0.025433361951857966
all_windows_available,All window-specific features are available.,True,Cell1,very_narrow_38_39,HistGB,17,0.00958959170165509,0.02264102300399662
all_windows_available,All window-specific features are available.,True,Cell1,very_narrow_38_39,XGBoost,17,0.009185863225791728,0.023636119004638738
all_windows_available,All window-specific features are available.,True,Cell1,very_narrow_38_39,LightGBM,17,0.009778403676085025,0.022203846136857806
all_windows_available,All window-specific features are available.,True,Cell1,very_narrow_38_39,CatBoost,17,0.009997435924433551,0.02171738605714337
all_windows_available,All window-specific features are available.,True,Cell2,full_36_42,Ridge,17,0.004462025937697949,0.03396291482492639
all_windows_available,All window-specific features are available.,True,Cell2,full_36_42,ExtraTrees,17,0.004547482938336189,0.03332467989565299
all_windows_available,All window-specific features are available.,True,Cell2,full_36_42,RandomForest,17,0.003895997812132677,0.03889718753280447
all_windows_available,All window-specific features are available.,True,Cell2,full_36_42,HistGB,17,0.004518371159073133,0.033539389697898464
all_windows_available,All window-specific features are available.,True,Cell2,full_36_42,XGBoost,17,0.004011132184225031,0.03778069675360433
all_windows_available,All window-specific features are available.,True,Cell2,full_36_42,LightGBM,17,0.005065713027823067,0.029915521568284413
all_windows_available,All window-specific features are available.,True,Cell2,full_36_42,CatBoost,17,0.007616570934367875,0.019896558285620463
all_windows_available,All window-specific features are available.,True,Cell2,medium_37_40,Ridge,17,0.004875329988528916,0.03108372889980187
all_windows_available,All window-specific features are available.,True,Cell2,medium_37_40,ExtraTrees,17,0.0024454514030865467,0.06196938798810097
all_windows_available,All window-specific features are available.,True,Cell2,medium_37_40,RandomForest,17,0.004483424354338957,0.033800817525327584
all_windows_available,All window-specific features are available.,True,Cell2,medium_37_40,HistGB,17,0.0031627998460342743,0.04791427682186169
all_windows_available,All window-specific features are available.,True,Cell2,medium_37_40,XGBoost,17,0.002683575271617428,0.056470628342083135
all_windows_available,All window-specific features are available.,True,Cell2,medium_37_40,LightGBM,17,0.002626694368410514,0.05769349163168254
all_windows_available,All window-specific features are available.,True,Cell2,medium_37_40,CatBoost,17,0.005982475999047519,0.025331232955985772
all_windows_available,All window-specific features are available.,True,Cell2,narrow_375_395,Ridge,17,0.00352655078406406,0.04297210675698456
all_windows_available,All window-specific features are available.,True,Cell2,narrow_375_395,ExtraTrees,17,0.004369658191756127,0.034680836129319936
all_windows_available,All window-specific features are available.,True,Cell2,narrow_375_395,RandomForest,17,0.004882078567023252,0.03104076143178134
all_windows_available,All window-specific features are available.,True,Cell2,narrow_375_395,HistGB,17,0.0037619419904514045,0.04028327498129819
all_windows_available,All window-specific features are available.,True,Cell2,narrow_375_395,XGBoost,17,0.003944327980619076,0.03842057836889797
all_windows_available,All window-specific features are available.,True,Cell2,narrow_375_395,LightGBM,17,0.004042474548039509,0.037487773842274905
all_windows_available,All window-specific features are available.,True,Cell2,narrow_375_395,CatBoost,17,0.0071457753828265734,0.021207430447323566
all_windows_available,All window-specific features are available.,True,Cell2,very_narrow_38_39,Ridge,17,0.003641421942393657,0.041616525832466965
all_windows_available,All window-specific features are available.,True,Cell2,very_narrow_38_39,ExtraTrees,17,0.0056521428149170425,0.026811686000039654
all_windows_available,All window-specific features are available.,True,Cell2,very_narrow_38_39,RandomForest,17,0.003924509093236362,0.03861460293541983
all_windows_available,All window-specific features are available.,True,Cell2,very_narrow_38_39,HistGB,17,0.005561341752615713,0.02724944460247803
all_windows_available,All window-specific features are available.,True,Cell2,very_narrow_38_39,XGBoost,17,0.004769213408065489,0.03177535072932676
all_windows_available,All window-specific features are available.,True,Cell2,very_narrow_38_39,LightGBM,17,0.0057110062234010705,0.02653533812018265
all_windows_available,All window-specific features are available.,True,Cell2,very_narrow_38_39,CatBoost,17,0.00768329253077024,0.01972377709857065
all_windows_available,All window-specific features are available.,True,Cell3,full_36_42,Ridge,17,0.004507128831545536,0.05258576428273034
all_windows_available,All window-specific features are available.,True,Cell3,full_36_42,ExtraTrees,17,0.006149483258836329,0.03854160500861237
all_windows_available,All window-specific features are available.,True,Cell3,full_36_42,RandomForest,17,0.005317396119215652,0.044572736193442146
all_windows_available,All window-specific features are available.,True,Cell3,full_36_42,HistGB,17,0.006438297982043936,0.03681267513859309
all_windows_available,All window-specific features are available.,True,Cell3,full_36_42,XGBoost,17,0.00692830939737629,0.03420906667134152
all_windows_available,All window-specific features are available.,True,Cell3,full_36_42,LightGBM,17,0.007204997463127254,0.03289536359235388
all_windows_available,All window-specific features are available.,True,Cell3,full_36_42,CatBoost,17,0.009732313837395267,0.02435300593620889
all_windows_available,All window-specific features are available.,True,Cell3,medium_37_40,Ridge,17,0.004776244343550596,0.04962284734799185
all_windows_available,All window-specific features are available.,True,Cell3,medium_37_40,ExtraTrees,17,0.005787653466822654,0.04095112674464297
all_windows_available,All window-specific features are available.,True,Cell3,medium_37_40,RandomForest,17,0.005625827683522931,0.042129075440508694
all_windows_available,All window-specific features are available.,True,Cell3,medium_37_40,HistGB,17,0.00574541724706662,0.041252169767914564
all_windows_available,All window-specific features are available.,True,Cell3,medium_37_40,XGBoost,17,0.007941870324403305,0.02984322735976276
all_windows_available,All window-specific features are available.,True,Cell3,medium_37_40,LightGBM,17,0.006710061807503164,0.035321729332340304
all_windows_available,All window-specific features are available.,True,Cell3,medium_37_40,CatBoost,17,0.007972005623630988,0.0297304159167269
all_windows_available,All window-specific features are available.,True,Cell3,narrow_375_395,Ridge,17,0.0035471120769721754,0.06681792592475622
all_windows_available,All window-specific features are available.,True,Cell3,narrow_375_395,ExtraTrees,17,0.007190577774248769,0.03296133050958491
all_windows_available,All window-specific features are available.,True,Cell3,narrow_375_395,RandomForest,17,0.005822547232673501,0.04070571240677483
all_windows_available,All window-specific features are available.,True,Cell3,narrow_375_395,HistGB,17,0.005813779116854349,0.04076710307535773
all_windows_available,All window-specific features are available.,True,Cell3,narrow_375_395,XGBoost,17,0.007173506844618455,0.033039769100563166
all_windows_available,All window-specific features are available.,True,Cell3,narrow_375_395,LightGBM,17,0.005883499888407082,0.040284004731971884
all_windows_available,All window-specific features are available.,True,Cell3,narrow_375_395,CatBoost,17,0.008803261843747304,0.02692309682036414
all_windows_available,All window-specific features are available.,True,Cell3,very_narrow_38_39,Ridge,17,0.00608692994984406,0.03893768332497944
all_windows_available,All window-specific features are available.,True,Cell3,very_narrow_38_39,ExtraTrees,17,0.009309381299271178,0.025459381023520796
all_windows_available,All window-specific features are available.,True,Cell3,very_narrow_38_39,RandomForest,17,0.008761321579993323,0.027051976976469466
all_windows_available,All window-specific features are available.,True,Cell3,very_narrow_38_39,HistGB,17,0.009719303369534171,0.024385605358514514
all_windows_available,All window-specific features are available.,True,Cell3,very_narrow_38_39,XGBoost,17,0.00989221781088019,0.0239593491695078
all_windows_available,All window-specific features are available.,True,Cell3,very_narrow_38_39,LightGBM,17,0.00938541350095663,0.02525313217470009
all_windows_available,All window-specific features are available.,True,Cell3,very_narrow_38_39,CatBoost,17,0.011486926173087227,0.02063312066976473
all_windows_available,All window-specific features are available.,True,Cell4,full_36_42,Ridge,17,0.004496525380097649,0.04944602532775853
all_windows_available,All window-specific features are available.,True,Cell4,full_36_42,ExtraTrees,17,0.0053004555742586085,0.04194646662195697
all_windows_available,All window-specific features are available.,True,Cell4,full_36_42,RandomForest,17,0.004628815207695191,0.048032879254513335
all_windows_available,All window-specific features are available.,True,Cell4,full_36_42,HistGB,17,0.005140618005503437,0.04325070828961814
all_windows_available,All window-specific features are available.,True,Cell4,full_36_42,XGBoost,17,0.005973302756658373,0.03722152369196404
all_windows_available,All window-specific features are available.,True,Cell4,full_36_42,LightGBM,17,0.006110002946968318,0.036388761238515845
all_windows_available,All window-specific features are available.,True,Cell4,full_36_42,CatBoost,17,0.008339084315763388,0.02666186445105788
all_windows_available,All window-specific features are available.,True,Cell4,medium_37_40,Ridge,17,0.004850141731297787,0.04584099933549478
all_windows_available,All window-specific features are available.,True,Cell4,medium_37_40,ExtraTrees,17,0.005013151549873646,0.044350416414782115
all_windows_available,All window-specific features are available.,True,Cell4,medium_37_40,RandomForest,17,0.005026389711063792,0.04423360955597686
all_windows_available,All window-specific features are available.,True,Cell4,medium_37_40,HistGB,17,0.00600930795471495,0.03699850864390102
all_windows_available,All window-specific features are available.,True,Cell4,medium_37_40,XGBoost,17,0.006430108409073389,0.03457724852745135
all_windows_available,All window-specific features are available.,True,Cell4,medium_37_40,LightGBM,17,0.006373252570634568,0.034885711961077
all_windows_available,All window-specific features are available.,True,Cell4,medium_37_40,CatBoost,17,0.007476267915608927,0.029738835928942577
all_windows_available,All window-specific features are available.,True,Cell4,narrow_375_395,Ridge,17,0.0038732658920950153,0.057402521401906006
all_windows_available,All window-specific features are available.,True,Cell4,narrow_375_395,ExtraTrees,17,0.006287642017370013,0.035360704071608094
all_windows_available,All window-specific features are available.,True,Cell4,narrow_375_395,RandomForest,17,0.005234183309637602,0.04247756801073602
all_windows_available,All window-specific features are available.,True,Cell4,narrow_375_395,HistGB,17,0.0064469879407079225,0.03448671836663512
all_windows_available,All window-specific features are available.,True,Cell4,narrow_375_395,XGBoost,17,0.006763073541381387,0.03287491584734405
all_windows_available,All window-specific features are available.,True,Cell4,narrow_375_395,LightGBM,17,0.006344673382312987,0.03504285224244193
all_windows_available,All window-specific features are available.,True,Cell4,narrow_375_395,CatBoost,17,0.00860114704695193,0.025849522462825143
all_windows_available,All window-specific features are available.,True,Cell4,very_narrow_38_39,Ridge,17,0.0056197964999379554,0.039562892831617125
all_windows_available,All window-specific features are available.,True,Cell4,very_narrow_38_39,ExtraTrees,17,0.009196635942915102,0.02417574881881295
all_windows_available,All window-specific features are available.,True,Cell4,very_narrow_38_39,RandomForest,17,0.008771119309370776,0.025348594741834974
all_windows_available,All window-specific features are available.,True,Cell4,very_narrow_38_39,HistGB,17,0.00942195513521521,0.023597604013676096
all_windows_available,All window-specific features are available.,True,Cell4,very_narrow_38_39,XGBoost,17,0.00898293984717585,0.024750867596279726
all_windows_available,All window-specific features are available.,True,Cell4,very_narrow_38_39,LightGBM,17,0.009653152459886091,0.023032431414615837
all_windows_available,All window-specific features are available.,True,Cell4,very_narrow_38_39,CatBoost,17,0.009897637865028593,0.022463498936656542
all_windows_available,All window-specific features are available.,True,Cell5,full_36_42,Ridge,17,0.004480614156125929,0.04862889536893425
all_windows_available,All window-specific features are available.,True,Cell5,full_36_42,ExtraTrees,17,0.005541551805290711,0.0393188438443008
all_windows_available,All window-specific features are available.,True,Cell5,full_36_42,RandomForest,17,0.004764976603709841,0.04572684487845732
all_windows_available,All window-specific features are available.,True,Cell5,full_36_42,HistGB,17,0.005636557569785733,0.038656114839061506
all_windows_available,All window-specific features are available.,True,Cell5,full_36_42,XGBoost,17,0.0060931285092272166,0.03575953557363026
all_windows_available,All window-specific features are available.,True,Cell5,full_36_42,LightGBM,17,0.006085754824424533,0.035802862838422364
all_windows_available,All window-specific features are available.,True,Cell5,full_36_42,CatBoost,17,0.00882536170159377,0.0246887961938667
all_windows_available,All window-specific features are available.,True,Cell5,medium_37_40,Ridge,17,0.004827162578492474,0.045137769518862635
all_windows_available,All window-specific features are available.,True,Cell5,medium_37_40,ExtraTrees,17,0.00499391459978814,0.04363057529643333
all_windows_available,All window-specific features are available.,True,Cell5,medium_37_40,RandomForest,17,0.004831222446691344,0.045099838536021376
all_windows_available,All window-specific features are available.,True,Cell5,medium_37_40,HistGB,17,0.0053815877788665235,0.04048756748997671
all_windows_available,All window-specific features are available.,True,Cell5,medium_37_40,XGBoost,17,0.006688712789109637,0.03257539744815333
all_windows_available,All window-specific features are available.,True,Cell5,medium_37_40,LightGBM,17,0.005135079624525657,0.04243115879323996
all_windows_available,All window-specific features are available.,True,Cell5,medium_37_40,CatBoost,17,0.006954465448612768,0.031330587746805534
all_windows_available,All window-specific features are available.,True,Cell5,narrow_375_395,Ridge,17,0.0036748313203255434,0.059291758278277186
all_windows_available,All window-specific features are available.,True,Cell5,narrow_375_395,ExtraTrees,17,0.006440176058599358,0.033832532366798486
all_windows_available,All window-specific features are available.,True,Cell5,narrow_375_395,RandomForest,17,0.005246971482857608,0.04152631450818485
all_windows_available,All window-specific features are available.,True,Cell5,narrow_375_395,HistGB,17,0.0056797067714999825,0.038362441657143434
all_windows_available,All window-specific features are available.,True,Cell5,narrow_375_395,XGBoost,17,0.006214789365327994,0.035059507229042754
all_windows_available,All window-specific features are available.,True,Cell5,narrow_375_395,LightGBM,17,0.006217762839614845,0.03504274100969955
all_windows_available,All window-specific features are available.,True,Cell5,narrow_375_395,CatBoost,17,0.00810390761474535,0.02688672486987194
all_windows_available,All window-specific features are available.,True,Cell5,very_narrow_38_39,Ridge,17,0.005683986578993661,0.038333556371412114
all_windows_available,All window-specific features are available.,True,Cell5,very_narrow_38_39,ExtraTrees,17,0.009019427148338819,0.024157583194190476
all_windows_available,All window-specific features are available.,True,Cell5,very_narrow_38_39,RandomForest,17,0.008421906219596697,0.0258715234863974
all_windows_available,All window-specific features are available.,True,Cell5,very_narrow_38_39,HistGB,17,0.009204406328751002,0.023672093427061825
all_windows_available,All window-specific features are available.,True,Cell5,very_narrow_38_39,XGBoost,17,0.008982539901589724,0.02425678740033557
all_windows_available,All window-specific features are available.,True,Cell5,very_narrow_38_39,LightGBM,17,0.009151342771527217,0.023809354607516136
all_windows_available,All window-specific features are available.,True,Cell5,very_narrow_38_39,CatBoost,17,0.010565633736505674,0.020622293227902093
all_windows_available,All window-specific features are available.,True,Cell6,full_36_42,Ridge,17,0.004333346076946525,0.049939400773614126
all_windows_available,All window-specific features are available.,True,Cell6,full_36_42,ExtraTrees,17,0.00562370713386809,0.03848081272049356
all_windows_available,All window-specific features are available.,True,Cell6,full_36_42,RandomForest,17,0.0046538976956209685,0.046499677255101624
all_windows_available,All window-specific features are available.,True,Cell6,full_36_42,HistGB,17,0.005707910537011922,0.03791314269674402
all_windows_available,All window-specific features are available.,True,Cell6,full_36_42,XGBoost,17,0.006145237430576787,0.0352150516746723
all_windows_available,All window-specific features are available.,True,Cell6,full_36_42,LightGBM,17,0.006087415676837918,0.035549543815345495
all_windows_available,All window-specific features are available.,True,Cell6,full_36_42,CatBoost,17,0.008957015660422276,0.02416038694380679
all_windows_available,All window-specific features are available.,True,Cell6,medium_37_40,Ridge,17,0.004596677446044216,0.04707851215936841
all_windows_available,All window-specific features are available.,True,Cell6,medium_37_40,ExtraTrees,17,0.004888817117234308,0.04426526048722967
all_windows_available,All window-specific features are available.,True,Cell6,medium_37_40,RandomForest,17,0.005001037779897349,0.04327197326354092
all_windows_available,All window-specific features are available.,True,Cell6,medium_37_40,HistGB,17,0.0056490157798365645,0.03830841179621413
all_windows_available,All window-specific features are available.,True,Cell6,medium_37_40,XGBoost,17,0.006210180543409229,0.03484679001533632
all_windows_available,All window-specific features are available.,True,Cell6,medium_37_40,LightGBM,17,0.005757521863227611,0.03758645387679962
all_windows_available,All window-specific features are available.,True,Cell6,medium_37_40,CatBoost,17,0.007306579487264969,0.029617813645968823
all_windows_available,All window-specific features are available.,True,Cell6,narrow_375_395,Ridge,17,0.0033498910966536,0.06460047612676917
all_windows_available,All window-specific features are available.,True,Cell6,narrow_375_395,ExtraTrees,17,0.006296858257226493,0.03436711663342409
all_windows_available,All window-specific features are available.,True,Cell6,narrow_375_395,RandomForest,17,0.0049878994123327,0.04338595349914391
all_windows_available,All window-specific features are available.,True,Cell6,narrow_375_395,HistGB,17,0.005768808921880493,0.037512913605349564
all_windows_available,All window-specific features are available.,True,Cell6,narrow_375_395,XGBoost,17,0.0058990536590522264,0.03668467036956464
all_windows_available,All window-specific features are available.,True,Cell6,narrow_375_395,LightGBM,17,0.0063000507371534994,0.03434970151084372
all_windows_available,All window-specific features are available.,True,Cell6,narrow_375_395,CatBoost,17,0.008547776233879674,0.0253171054937796
all_windows_available,All window-specific features are available.,True,Cell6,very_narrow_38_39,Ridge,17,0.0057700535256422075,0.037504822062998495
all_windows_available,All window-specific features are available.,True,Cell6,very_narrow_38_39,ExtraTrees,17,0.009179658313211521,0.02357440360998175
all_windows_available,All window-specific features are available.,True,Cell6,very_narrow_38_39,RandomForest,17,0.008314864846011481,0.026026273375024403
all_windows_available,All window-specific features are available.,True,Cell6,very_narrow_38_39,HistGB,17,0.008664531476371308,0.02497595590159709
all_windows_available,All window-specific features are available.,True,Cell6,very_narrow_38_39,XGBoost,17,0.008425769897483934,0.025683700316694796
all_windows_available,All window-specific features are available.,True,Cell6,very_narrow_38_39,LightGBM,17,0.009242606370635453,0.02341384702592934
all_windows_available,All window-specific features are available.,True,Cell6,very_narrow_38_39,CatBoost,17,0.01089113566952868,0.019869829344663772
all_windows_available,All window-specific features are available.,True,Cell7,full_36_42,Ridge,17,0.009222892560758453,0.03568842452834137
all_windows_available,All window-specific features are available.,True,Cell7,full_36_42,ExtraTrees,17,0.008331491444458316,0.03950678808209396
all_windows_available,All window-specific features are available.,True,Cell7,full_36_42,RandomForest,17,0.00790521720390131,0.04163711598440018
all_windows_available,All window-specific features are available.,True,Cell7,full_36_42,HistGB,17,0.008859956556461376,0.037150350384994625
all_windows_available,All window-specific features are available.,True,Cell7,full_36_42,XGBoost,17,0.009017108037521777,0.03650288934914916
all_windows_available,All window-specific features are available.,True,Cell7,full_36_42,LightGBM,17,0.009433207719833865,0.03489274516370129
all_windows_available,All window-specific features are available.,True,Cell7,full_36_42,CatBoost,17,0.010770204125269424,0.0305612180169761
all_windows_available,All window-specific features are available.,True,Cell7,medium_37_40,Ridge,17,0.009435309717694617,0.034884971767792684
all_windows_available,All window-specific features are available.,True,Cell7,medium_37_40,ExtraTrees,17,0.007694177559889188,0.04277915756665215
all_windows_available,All window-specific features are available.,True,Cell7,medium_37_40,RandomForest,17,0.006890986557210864,0.047765349937295344
all_windows_available,All window-specific features are available.,True,Cell7,medium_37_40,HistGB,17,0.008707282997640724,0.037801744131162135
all_windows_available,All window-specific features are available.,True,Cell7,medium_37_40,XGBoost,17,0.009094461375519919,0.03619241277265082
