dataset,test_cell,availability_prob,seed,paper_pmax_window,paper_gpr_ekf_rmse,paper_gpr_ekf_mae,RMSE,MAE,R2,n_updates,n_prediction_only,mean_update_time_ms,median_update_time_ms,p95_update_time_ms
Dataset 2,Cell5,0.6,46,very_narrow_38_39,0.0045,0.0034,0.02774226610125972,0.005712695998280065,0.8131859470097471,26,20,1.407764347811241,1.7595450001408608,1.9337024998549168
Dataset 2,Cell5,0.6,47,very_narrow_38_39,0.0045,0.0034,0.025593649124520817,0.006255293266917592,0.8410025717143119,20,26,1.3707184565270796,0.9857400000328198,2.079597500028285
Dataset 2,Cell5,0.6,48,very_narrow_38_39,0.0045,0.0034,0.02772655993762449,0.006070332234325564,0.8133974150637151,29,17,1.568327413066151,1.8563844998880086,2.0580850002716033
Dataset 2,Cell5,0.6,49,very_narrow_38_39,0.0045,0.0034,0.025780919080257238,0.005655544858164513,0.8386672755338644,27,19,1.514902434752477,1.8426799999815557,2.046417500082498
Dataset 2,Cell5,0.6,50,very_narrow_38_39,0.0045,0.0034,0.025361187719005487,0.006307057190195743,0.843877731272766,30,16,1.5474748043427256,1.8289599997842743,1.9408447499245085
Dataset 2,Cell5,0.6,51,very_narrow_38_39,0.0045,0.0034,0.025338248905225902,0.006174004613370751,0.8441600240495106,29,17,1.5534321522587244,1.8545699999776843,2.058880000163299
Dataset 2,Cell5,0.4,42,very_narrow_38_39,0.0045,0.0034,0.02723572023055997,0.006748964466209957,0.8199457382623635,15,31,1.2296376087207412,0.9544900001401402,1.9135517500217247
Dataset 2,Cell5,0.4,43,very_narrow_38_39,0.0045,0.0034,0.02548492431133951,0.0064712480301043875,0.8423505816895418,20,26,1.3812228261011352,1.031354999895484,2.024539250101043
Dataset 2,Cell5,0.4,44,very_narrow_38_39,0.0045,0.0034,0.028224826673974142,0.0063393613554585514,0.8066303800201905,19,27,1.2955033260605768,0.9714894999888202,1.8976174999352224
Dataset 2,Cell5,0.4,45,very_narrow_38_39,0.0045,0.0034,0.02583078960222467,0.006530119803887371,0.8380425089002593,16,30,1.2652017608260118,0.9792500000003201,2.0220425000161413
Dataset 2,Cell5,0.4,46,very_narrow_38_39,0.0045,0.0034,0.02763581730344025,0.005869336137843684,0.8146168307828088,17,29,1.3154065652048776,0.990095000133806,1.993287499658436
Dataset 2,Cell5,0.4,47,very_narrow_38_39,0.0045,0.0034,0.025530444542695152,0.0056596832542852304,0.8417869035814517,12,34,1.2398713043773528,0.9804249998524028,2.0088324999960605
Dataset 2,Cell5,0.4,48,very_narrow_38_39,0.0045,0.0034,0.0277879822858351,0.006529112159192904,0.8125697419358835,20,26,1.315391934756759,1.0179255000366538,1.901205749845758
Dataset 2,Cell5,0.4,49,very_narrow_38_39,0.0045,0.0034,0.027759896333173568,0.006034798220037002,0.8129484306077536,18,28,1.2770565651862853,0.965480000104435,1.8969024999933026
Dataset 2,Cell5,0.4,50,very_narrow_38_39,0.0045,0.0034,0.024942320272544866,0.0065990185654001155,0.848992200359032,19,27,1.283538978263412,0.9577799999078707,1.892384750135534
Dataset 2,Cell5,0.4,51,very_narrow_38_39,0.0045,0.0034,0.02729957255591372,0.006644713672308161,0.8191004982583154,19,27,1.288310760865779,0.9542894999867713,1.9648167500463387
Dataset 2,Cell6,1.0,42,very_narrow_38_39,0.0045,0.0034,0.013654069248857289,0.005544659665655248,0.9402269212191932,46,0,2.550211565261159,2.3523640002167667,4.326750000245738
Dataset 2,Cell6,0.8,42,very_narrow_38_39,0.0045,0.0034,0.007051063807851758,0.0036004758917460604,0.984059912048992,35,11,1.7212019347919958,1.904270000068209,2.0655774997067056
Dataset 2,Cell6,0.8,43,very_narrow_38_39,0.0045,0.0034,0.013656120761604778,0.00557863264039973,0.9402089581573381,38,8,1.7483984783033837,1.8534395003371174,2.1343600000136576
Dataset 2,Cell6,0.8,44,very_narrow_38_39,0.0045,0.0034,0.01857950993614607,0.0064890237229907055,0.8893248974783641,34,12,1.5932020217643066,1.8192544998782978,1.964952500088657
Dataset 2,Cell6,0.8,45,very_narrow_38_39,0.0045,0.0034,0.01373964089702018,0.0057118632723445195,0.9394753637821107,39,7,1.975541521776746,2.013314499890839,2.4470115004078252
Dataset 2,Cell6,0.8,46,very_narrow_38_39,0.0045,0.0034,0.016024370749505915,0.006209065337639548,0.9176727909568795,39,7,1.822549195653862,1.9274899998436013,2.2759607498983314
Dataset 2,Cell6,0.8,47,very_narrow_38_39,0.0045,0.0034,0.01381058922936017,0.005588105790539021,0.9388486794364932,34,12,1.7192389782196742,1.9214349999856495,2.1216650001179005
Dataset 2,Cell6,0.8,48,very_narrow_38_39,0.0045,0.0034,0.016107112897715496,0.006567597046461176,0.9168203996829177,39,7,1.6988580000543152,1.8114599999989878,1.9581317499159923
Dataset 2,Cell6,0.8,49,very_narrow_38_39,0.0045,0.0034,0.01497021967457101,0.005752832386818869,0.9281481804909717,37,9,1.744184434805309,1.8639350000739796,2.1418450000965095
Dataset 2,Cell6,0.8,50,very_narrow_38_39,0.0045,0.0034,0.007604742580518788,0.0037694077335139768,0.9814582611753204,38,8,1.757241695703788,1.882924500023364,2.090747250235836
Dataset 2,Cell6,0.8,51,very_narrow_38_39,0.0045,0.0034,0.008588912857584948,0.00460286389671836,0.9763485475254624,38,8,1.736318108708909,1.895940000167684,2.021344999889152
Dataset 2,Cell6,0.6,42,very_narrow_38_39,0.0045,0.0034,0.008537597041411932,0.0046163431834767565,0.9766303219258957,23,23,1.425242413036002,1.4658504999260913,1.9663717499724953
Dataset 2,Cell6,0.6,43,very_narrow_38_39,0.0045,0.0034,0.013709928573762917,0.0058103933292549936,0.9397368528712703,35,11,1.681070717426258,1.8956500000513188,1.9954225000446968
Dataset 2,Cell6,0.6,44,very_narrow_38_39,0.0045,0.0034,0.020486429895287973,0.007209871561890506,0.8654406168670202,25,21,1.4600418260907526,1.8354799999542593,1.9921050001130425
Dataset 2,Cell6,0.6,45,very_narrow_38_39,0.0045,0.0034,0.015255234849996531,0.00637916760681128,0.925386189558483,26,20,1.5433853261089572,1.843079500076783,2.080384250007228
Dataset 2,Cell6,0.6,46,very_narrow_38_39,0.0045,0.0034,0.01627816475735444,0.007262424569084563,0.9150443428917167,26,20,1.4867673695710477,1.79468999999699,2.212387250096981
Dataset 2,Cell6,0.6,47,very_narrow_38_39,0.0045,0.0034,0.01531738641725789,0.006179900352132166,0.9247769807352106,20,26,1.4058621956357218,1.0575445000995387,2.116594749736578
Dataset 2,Cell6,0.6,48,very_narrow_38_39,0.0045,0.0034,0.016121634116548326,0.006485352843236973,0.9166703524760774,29,17,1.5940865652104865,1.897549999966941,2.03890475006574
Dataset 2,Cell6,0.6,49,very_narrow_38_39,0.0045,0.0034,0.015056240039360045,0.006020690779937296,0.9273200727713145,27,19,1.5231203695728492,1.7915599999014375,2.0690600000534687
Dataset 2,Cell6,0.6,50,very_narrow_38_39,0.0045,0.0034,0.0076635289814702,0.0038177798815612124,0.9811704894160153,30,16,1.5205302608948208,1.807950000056735,1.9174799999746028
Dataset 2,Cell6,0.6,51,very_narrow_38_39,0.0045,0.0034,0.008829423619108337,0.0047176686574486836,0.9750054034125488,29,17,1.5007447391622997,1.7992194998441846,1.9365525001830974
Dataset 2,Cell6,0.4,42,very_narrow_38_39,0.0045,0.0034,0.00915434714982533,0.004693276080434932,0.9731319480684195,15,31,1.2335553912595534,0.9591349999027443,1.9546099999843136
Dataset 2,Cell6,0.4,43,very_narrow_38_39,0.0045,0.0034,0.00874521877500775,0.004912029740419227,0.9754798693034565,20,26,1.3307867391176842,1.0263650001434144,2.0019272499212093
Dataset 2,Cell6,0.4,44,very_narrow_38_39,0.0045,0.0034,0.020393373359107275,0.007313868896893711,0.866660272156415,19,27,1.3135871739233034,0.9673155000200495,1.9925597497376657
Dataset 2,Cell6,0.4,45,very_narrow_38_39,0.0045,0.0034,0.015666027409722776,0.007210278976281756,0.9213136884887589,16,30,1.2723701956533857,0.9396549999109993,1.995009999973263
Dataset 2,Cell6,0.4,46,very_narrow_38_39,0.0045,0.0034,0.008718495706536978,0.00547381376337896,0.9756294943748202,17,29,1.3375782391053888,0.9840094996889093,2.0617092498014244
Dataset 2,Cell6,0.4,47,very_narrow_38_39,0.0045,0.0034,0.015529021537079407,0.006779062793737938,0.9226839588950122,12,34,1.23085910871376,0.9716500001104578,1.9811150000350608
Dataset 2,Cell6,0.4,48,very_narrow_38_39,0.0045,0.0034,0.01620374926202318,0.006807005636353418,0.9158193156081206,20,26,1.4024667391269126,1.072080000085407,2.0043099999611513
Dataset 2,Cell6,0.4,49,very_narrow_38_39,0.0045,0.0034,0.01877611786308684,0.0075874167381818555,0.8869701817360529,18,28,1.4036689130297537,1.040600000123959,2.1678465001286895
Dataset 2,Cell6,0.4,50,very_narrow_38_39,0.0045,0.0034,0.004683446856423722,0.003195628936736793,0.9929674534271254,19,27,1.3919912391192275,1.068549000137864,2.0719364998740275
Dataset 2,Cell6,0.4,51,very_narrow_38_39,0.0045,0.0034,0.008765149786372212,0.0047072131310820315,0.9753679754970861,19,27,1.3152949347544485,0.9854339998582873,1.9921892497904992
Dataset 2,Cell7,1.0,42,very_narrow_38_39,0.0045,0.0034,0.005461509615878852,0.004737017640787816,0.9907553571658432,77,0,2.0599203117062523,2.129529999820079,2.323860000069544
Dataset 2,Cell7,0.8,42,very_narrow_38_39,0.0045,0.0034,0.005555014115309427,0.004804421098677472,0.9904360991460869,65,12,1.7551838051997934,1.8825689999175665,2.021063999927719
Dataset 2,Cell7,0.8,43,very_narrow_38_39,0.0045,0.0034,0.006243993033877394,0.005249991940262413,0.9879165888965704,60,17,1.722637220763164,1.8696199999794771,2.143273800083989
Dataset 2,Cell7,0.8,44,very_narrow_38_39,0.0045,0.0034,0.00596318486919748,0.005133536520341476,0.9889789929928684,62,15,1.596882792165905,1.7479790003562812,1.895311199768912
Dataset 2,Cell7,0.8,45,very_narrow_38_39,0.0045,0.0034,0.006019647567315702,0.00519552565540049,0.9887692990695014,64,13,1.6986639870225049,1.8267800001012802,1.9396137999137864
Dataset 2,Cell7,0.8,46,very_narrow_38_39,0.0045,0.0034,0.005758535408767848,0.004880194877512798,0.9897224685395634,65,12,1.7009692727366532,1.8320799999855808,1.9285398001557041
Dataset 2,Cell7,0.8,47,very_narrow_38_39,0.0045,0.0034,0.006667661649385637,0.005554816506799171,0.9862211859731221,59,18,1.642111688297164,1.8226489996777673,2.023110000118322
Dataset 2,Cell7,0.8,48,very_narrow_38_39,0.0045,0.0034,0.0059308828508137495,0.005219551551307506,0.9890980691466988,65,12,1.6815907792220828,1.8065189997287234,1.9387037998967571
Dataset 2,Cell7,0.8,49,very_narrow_38_39,0.0045,0.0034,0.005984123009451884,0.005175474180465779,0.9889014624380748,61,16,1.6060365714193638,1.780999999937194,1.8491579997316876
Dataset 2,Cell7,0.8,50,very_narrow_38_39,0.0045,0.0034,0.0064172037163030705,0.005496584388814389,0.9872368937606706,62,15,1.6109837273121796,1.77324000014778,1.8312432000129775
Dataset 2,Cell7,0.8,51,very_narrow_38_39,0.0045,0.0034,0.0057869419278748745,0.004914009639578176,0.9896208215211962,61,16,1.653517233753755,1.805520000289107,1.9743760002711497
Dataset 2,Cell7,0.6,42,very_narrow_38_39,0.0045,0.0034,0.0065652962422786615,0.005695705159249179,0.9866410173372968,45,32,1.4364080129898749,1.7770599997675163,1.8654640001841472
Dataset 2,Cell7,0.6,43,very_narrow_38_39,0.0045,0.0034,0.005393311441652225,0.00465694432089529,0.990984792418632,52,25,1.5180192078108345,1.7935890000444488,1.8888239999796497
Dataset 2,Cell7,0.6,44,very_narrow_38_39,0.0045,0.0034,0.006865665958382592,0.005593292360264945,0.985390677689975,44,33,1.4377343506401468,1.752180000039516,1.9001000000571366
Dataset 2,Cell7,0.6,45,very_narrow_38_39,0.0045,0.0034,0.00673655661196075,0.0056572389572908475,0.9859349701160858,45,32,1.418574714263103,1.7325300000265997,1.8698199997743359
Dataset 2,Cell7,0.6,46,very_narrow_38_39,0.0045,0.0034,0.006676074617411601,0.005472354413446868,0.9861863930097631,47,30,1.4890776623384203,1.8058100004054722,1.9407897999371926
Dataset 2,Cell7,0.6,47,very_narrow_38_39,0.0045,0.0034,0.007051171450082744,0.005808759040111576,0.9845905449229808,42,35,1.351024181808675,1.6902590000427153,1.807641999948828
Dataset 2,Cell7,0.6,48,very_narrow_38_39,0.0045,0.0034,0.007038411876826683,0.0060526522409213995,0.9846462633735703,49,28,1.4309830649221726,1.704140000128973,1.8441547998918395
Dataset 2,Cell7,0.6,49,very_narrow_38_39,0.0045,0.0034,0.0059802655502333105,0.00516538852572575,0.9889157664078531,47,30,1.5047931818046052,1.8014500001299893,1.9174420000126702
Dataset 2,Cell7,0.6,50,very_narrow_38_39,0.0045,0.0034,0.0066217503293731945,0.0056509973039920195,0.9864102854276583,52,25,1.530090012982493,1.7539400000714522,1.9205571999918902
Dataset 2,Cell7,0.6,51,very_narrow_38_39,0.0045,0.0034,0.006291787891488123,0.005360698440065237,0.9877308951419278,48,29,1.4412502337167947,1.736690000143426,1.8372959999396699
Dataset 2,Cell7,0.4,42,very_narrow_38_39,0.0045,0.0034,0.007368291624652358,0.006200417214019091,0.9831733235517409,29,48,1.2247900259684352,0.9273499999835622,1.8466417999661644
Dataset 2,Cell7,0.4,43,very_narrow_38_39,0.0045,0.0034,0.007044609381744848,0.006037717895348408,0.9846192127396814,30,47,1.2334703636267252,0.9297090000472963,1.8625780000547822
Dataset 2,Cell7,0.4,44,very_narrow_38_39,0.0045,0.0034,0.008281389305367533,0.006438224013021813,0.9787445093738095,32,45,1.4578834415638615,1.1830499997813604,2.4367117999645425
Dataset 2,Cell7,0.4,45,very_narrow_38_39,0.0045,0.0034,0.009553623659104818,0.007514990112317675,0.971712081615486,29,48,1.3338982727294602,1.0078100003738655,2.11648000013156
Dataset 2,Cell7,0.4,46,very_narrow_38_39,0.0045,0.0034,0.007431252577308309,0.005780464950226789,0.9828845320810368,29,48,1.2721528830841091,0.9685699997135089,2.0303619996411726
Dataset 2,Cell7,0.4,47,very_narrow_38_39,0.0045,0.0034,0.008140001625238267,0.006551192804342827,0.979464101231236,24,53,1.174181350660393,0.9108990002459905,1.858756000183348
Dataset 2,Cell7,0.4,48,very_narrow_38_39,0.0045,0.0034,0.007524297405004731,0.0063270725914104185,0.9824532520439069,33,44,1.2945777402878715,0.9460690002924821,1.8668560000151047
Dataset 2,Cell7,0.4,49,very_narrow_38_39,0.0045,0.0034,0.007598575436038719,0.006480056877883057,0.9821051076429614,31,46,1.4047785454289174,1.0868800000025658,2.2034199998415716
Dataset 2,Cell7,0.4,50,very_narrow_38_39,0.0045,0.0034,0.010048973588565963,0.008491123633034446,0.9687026085959033,29,48,1.3367403246704341,0.9844000001066888,2.0937032001711486
Dataset 2,Cell7,0.4,51,very_narrow_38_39,0.0045,0.0034,0.007642400235205696,0.006523365990931201,0.9818980947302498,30,47,1.2945769220733654,0.9598789997653512,1.939428999685333
Dataset 2,Cell8,1.0,42,very_narrow_38_39,0.0045,0.0034,0.005967456311987854,0.004448086216847527,0.9921287762661037,76,0,2.1135536842513445,2.1693545002108294,2.540267499853144
Dataset 2,Cell8,0.8,42,very_narrow_38_39,0.0045,0.0034,0.00585214978357941,0.004276227807230868,0.9924300218303883,64,12,1.7110196447327708,1.8229995000638155,1.9262867501765868
Dataset 2,Cell8,0.8,43,very_narrow_38_39,0.0045,0.0034,0.006811320534997828,0.004834800289672015,0.9897452188296987,60,16,1.6778134210270716,1.798724500076787,2.0902624997916064
Dataset 2,Cell8,0.8,44,very_narrow_38_39,0.0045,0.0034,0.00583550421579524,0.004370507053020473,0.9924730239359139,61,15,1.6204241052503818,1.7582939997282665,1.9543175000080737
Dataset 2,Cell8,0.8,45,very_narrow_38_39,0.0045,0.0034,0.0067730280604638305,0.005112245959182386,0.9898601971634428,63,13,1.6509516973548288,1.7726895000578224,1.9095475000767692
Dataset 2,Cell8,0.8,46,very_narrow_38_39,0.0045,0.0034,0.0058784495508567855,0.004475890436799269,0.9923618294473258,64,12,1.6224945394948296,1.7477250000865752,1.8941897499189508
Dataset 2,Cell8,0.8,47,very_narrow_38_39,0.0045,0.0034,0.005758043551278552,0.004422628453357963,0.9926715243123824,58,18,1.5787350657714534,1.7566795002039726,1.917699750151769
Dataset 2,Cell8,0.8,48,very_narrow_38_39,0.0045,0.0034,0.0059304060176794,0.004442939986396226,0.9922262133689181,64,12,1.653033355290446,1.7604390000087733,1.9272400003274015
Dataset 2,Cell8,0.8,49,very_narrow_38_39,0.0045,0.0034,0.006445878532455348,0.004656702256334089,0.9908160820444536,60,16,1.6133517499982095,1.7654199998560216,1.913645000172437
Dataset 2,Cell8,0.8,50,very_narrow_38_39,0.0045,0.0034,0.005478267660145487,0.004140063981832603,0.9933663851055224,61,15,1.6114868421278803,1.7491845001131878,1.9022574999780772
Dataset 2,Cell8,0.8,51,very_narrow_38_39,0.0045,0.0034,0.005870649722036511,0.004318567749248169,0.9923820854341355,60,16,1.637262276314064,1.7674200000783458,2.059014999986175
Dataset 2,Cell8,0.6,42,very_narrow_38_39,0.0045,0.0034,0.005932559635708116,0.004350965285334147,0.9922205662658821,44,32,1.454109828943585,1.7439544999433565,2.0706900003233386
Dataset 2,Cell8,0.6,43,very_narrow_38_39,0.0045,0.0034,0.006981810701735374,0.00506874331701141,0.9892254311701429,52,24,1.562795618425346,1.8201345001216396,1.9466174999251962
Dataset 2,Cell8,0.6,44,very_narrow_38_39,0.0045,0.0034,0.006375511842771479,0.004718794433701577,0.9910155008013786,43,33,1.4720878026716826,1.8264244999954826,1.9798792498022522
Dataset 2,Cell8,0.6,45,very_narrow_38_39,0.0045,0.0034,0.006170704047303389,0.004649445918096328,0.9915834676665641,44,32,1.4712489999953362,1.794125000060376,1.9619199998714976
Dataset 2,Cell8,0.6,46,very_narrow_38_39,0.0045,0.0034,0.00636710462569993,0.004687287083152202,0.9910391804161769,46,30,1.4984863026041382,1.83567949989083,1.9223024999064364
Dataset 2,Cell8,0.6,47,very_narrow_38_39,0.0045,0.0034,0.00539159786089112,0.003994406945898118,0.9935746210621986,41,35,1.4322336052624738,1.797944999907486,1.92262925020259
Dataset 2,Cell8,0.6,48,very_narrow_38_39,0.0045,0.0034,0.00585525386256124,0.004463533913768275,0.9924219892123536,49,27,1.4878620657710646,1.722490000020116,1.9721950000075594
Dataset 2,Cell8,0.6,49,very_narrow_38_39,0.0045,0.0034,0.006348059699946023,0.004704539697767895,0.9910927064447749,46,30,1.437917289488149,1.7083550001188996,1.9833842500247556
Dataset 2,Cell8,0.6,50,very_narrow_38_39,0.0045,0.0034,0.005353707779898537,0.004038061838947329,0.9936646139249697,51,25,1.5195991578952759,1.7343750000691216,1.9695024999464295
Dataset 2,Cell8,0.6,51,very_narrow_38_39,0.0045,0.0034,0.006118564439524887,0.004616475969840048,0.991725098415931,47,29,1.4688745263272627,1.7379049997998663,1.936886749945188
Dataset 2,Cell8,0.4,42,very_narrow_38_39,0.0045,0.0034,0.005743534724685717,0.004329155547351563,0.9927084096268354,28,48,1.3018992499981228,0.9688050001841475,1.976929999841559
Dataset 2,Cell8,0.4,43,very_narrow_38_39,0.0045,0.0034,0.00739453466935554,0.0054833073859407505,0.987913920138169,30,46,1.310819697389314,0.9816494998631242,1.9625592498186961
Dataset 2,Cell8,0.4,44,very_narrow_38_39,0.0045,0.0034,0.005851758220305626,0.004402256150681155,0.9924310348004524,31,45,1.325377342075291,0.990309999906458,1.9465722498352989
Dataset 2,Cell8,0.4,45,very_narrow_38_39,0.0045,0.0034,0.007350947972700864,0.006022604438334496,0.9880559817405254,28,48,1.2913766973652903,0.9786149998944893,1.9255499998962478
Dataset 2,Cell8,0.4,46,very_narrow_38_39,0.0045,0.0034,0.005374504861494607,0.003870931168596616,0.993615297279353,29,47,1.3429804473916145,0.9906745001444506,2.1242474999780825
Dataset 2,Cell8,0.4,47,very_narrow_38_39,0.0045,0.0034,0.0039191356234926054,0.0027792758963449183,0.9966049642947195,23,53,1.1991926842376033,0.921819500035781,1.9359149998763314
Dataset 2,Cell8,0.4,48,very_narrow_38_39,0.0045,0.0034,0.005743486540338456,0.004386554371181435,0.9927085319692832,33,43,1.331058657910944,1.0271045000536105,1.9551699997464311
Dataset 2,Cell8,0.4,49,very_narrow_38_39,0.0045,0.0034,0.005931853627101598,0.004458065049181423,0.9922224177501306,30,46,1.2711600921037596,0.9335899999314279,1.9173874999296459
Dataset 2,Cell8,0.4,50,very_narrow_38_39,0.0045,0.0034,0.0074534801085555154,0.005607381845540393,0.9877204640687102,28,48,1.2438422762670598,0.9495355000126438,1.9096622497727367
Dataset 2,Cell8,0.4,51,very_narrow_38_39,0.0045,0.0034,0.0072219966697911,0.00555394967622833,0.9884713533510477,29,47,1.2511943684127178,0.9222400001362985,1.920297499964363
