experiment,scenario,description,test_cell,model,exclude_outliers,n_train,n_test,n_features,n_experts,RMSE,MAE,R2
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell03,HistGB,True,43,10,19,,0.042069907679144786,0.0326560528826673,0.3840474365305643
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell10,HistGB,True,42,11,19,,0.037309349892495416,0.03184649426272797,0.6621953770118283
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell11,HistGB,True,39,14,19,,0.09904830715960289,0.0845963427285028,-1.3056697206168337
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell12,HistGB,True,44,9,19,,0.0450304884822835,0.03209038385722914,0.4031829965702346
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell01,XGBoost,True,44,9,19,,0.007149894955869264,0.005746795374545625,0.9866570933897421
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell03,XGBoost,True,43,10,19,,0.02555645647759294,0.023066519899389338,0.7726968666605145
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell10,XGBoost,True,42,11,19,,0.008370390586975867,0.006741412943949143,0.9829971519613423
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell11,XGBoost,True,39,14,19,,0.013424467927473788,0.010304596951270808,0.9576457354704863
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell12,XGBoost,True,44,9,19,,0.013797735880749165,0.012170075211092776,0.9439670450276417
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell01,LightGBM,True,44,9,19,,0.01977983351904344,0.01689342280758092,0.8978833903235705
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell03,LightGBM,True,43,10,19,,0.04277557869115056,0.03382774002832624,0.3632104375630141
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell10,LightGBM,True,42,11,19,,0.03937536124148733,0.03489965309537617,0.6237475575343601
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell11,LightGBM,True,39,14,19,,0.09904830578969133,0.08459634168825605,-1.3056696568385888
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell12,LightGBM,True,44,9,19,,0.047063217597198836,0.03565245395247236,0.3480848069206056
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell01,CatBoost,True,44,9,19,,0.010572135513503013,0.009218100864123903,0.9708273040102358
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell03,CatBoost,True,43,10,19,,0.024695344792215055,0.02216879419130744,0.7877565300723627
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell10,CatBoost,True,42,11,19,,0.011284262276405962,0.008727307421390284,0.9690987128978572
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell11,CatBoost,True,39,14,19,,0.02647124484891651,0.01997896723482571,0.8353158844777185
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell12,CatBoost,True,44,9,19,,0.019176542109446987,0.014309000620879845,0.891764813853071
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell01,MAW-GME,True,44,9,19,7.0,0.009008294138266922,0.008592625667611233,0.9788194984321352
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell03,MAW-GME,True,43,10,19,7.0,0.020965812326272825,0.019737589518689813,0.8470225078810731
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell10,MAW-GME,True,42,11,19,7.0,0.006498010762796228,0.00615219439846522,0.9897531334971895
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell11,MAW-GME,True,39,14,19,7.0,0.015449099088871926,0.011322668916787413,0.9439069185004123
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell12,MAW-GME,True,44,9,19,7.0,0.013280674045323954,0.012041198816568732,0.948087958669321
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell01,Ridge,True,44,9,19,,0.016603531378804468,0.01385420420828899,0.9280464777579995
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell03,Ridge,True,43,10,19,,0.021567549289486454,0.01880131062522026,0.8381153213458066
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell10,Ridge,True,42,11,19,,0.009492319694942224,0.008196231271963712,0.9781337183075294
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell11,Ridge,True,39,14,19,,0.02056843094575281,0.01630558347231032,0.9005727775390334
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell12,Ridge,True,44,9,19,,0.019133037199693052,0.017487925406921716,0.8922553528362084
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell01,ExtraTrees,True,44,9,19,,0.010702866119744353,0.009516595123451809,0.9701013685671493
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell03,ExtraTrees,True,43,10,19,,0.017272740955291757,0.015763163189198005,0.896169087991176
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell10,ExtraTrees,True,42,11,19,,0.0070309471549568755,0.005240149652636719,0.9880034078851272
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell11,ExtraTrees,True,39,14,19,,0.006351343311109922,0.005086507620467092,0.9905194363506145
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell12,ExtraTrees,True,44,9,19,,0.013536760668818705,0.012054530606688325,0.9460666529840619
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell01,RandomForest,True,44,9,19,,0.011545305938460572,0.010560683038100685,0.9652093922689085
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell03,RandomForest,True,43,10,19,,0.018505640616563353,0.016760305950305844,0.8808175258903941
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell10,RandomForest,True,42,11,19,,0.007605586305727882,0.0059857500284512125,0.9859623107785751
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell11,RandomForest,True,39,14,19,,0.013351546529915942,0.009342440858071193,0.9581046205095406
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell12,RandomForest,True,44,9,19,,0.014723087359054384,0.013431637616764469,0.9361992697719641
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell01,HistGB,True,44,9,19,,0.030134769853049345,0.02606016804760489,0.7629789696686724
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell03,HistGB,True,43,10,19,,0.05393173635515971,0.04242103691239205,-0.012262048480440324
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell10,HistGB,True,42,11,19,,0.03913621901940027,0.03290848131187719,0.6283039403441615
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell11,HistGB,True,39,14,19,,0.09904830715960289,0.0845963427285028,-1.3056697206168337
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell12,HistGB,True,44,9,19,,0.042912255424060027,0.033925697502286405,0.4580108982143347
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell01,XGBoost,True,44,9,19,,0.01296316655294208,0.009558125608021557,0.9561395255153758
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell03,XGBoost,True,43,10,19,,0.0241606468639699,0.022223793668767998,0.7968479241510303
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell10,XGBoost,True,42,11,19,,0.008064983434662408,0.006142108638369725,0.9842152690080994
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell11,XGBoost,True,39,14,19,,0.016351233201115714,0.013807655824725842,0.9371646546435476
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell12,XGBoost,True,44,9,19,,0.01106802520059184,0.008478020181122044,0.9639447799784919
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell01,LightGBM,True,44,9,19,,0.031124968821258352,0.027371424122469932,0.7471464975110362
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell03,LightGBM,True,43,10,19,,0.050995150459870985,0.0397651691054486,0.09497223273350497
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell10,LightGBM,True,42,11,19,,0.04226287373729366,0.03296358307475336,0.5665407510265646
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell11,LightGBM,True,39,14,19,,0.09904830578969133,0.08459634168825605,-1.3056696568385888
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell12,LightGBM,True,44,9,19,,0.042231809206508986,0.03249171834838768,0.4750629269007298
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell01,CatBoost,True,44,9,19,,0.015909867715960875,0.012646992956814188,0.9339330495290613
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell03,CatBoost,True,43,10,19,,0.024224110525681533,0.020979636447410445,0.7957792683610139
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell10,CatBoost,True,42,11,19,,0.01358395696024563,0.010219768911117937,0.9552201309459208
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell11,CatBoost,True,39,14,19,,0.025146041918845865,0.018159630884068863,0.8513919786377683
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell12,CatBoost,True,44,9,19,,0.01970492035652976,0.01621074873802962,0.8857181560257352
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell01,MAW-GME,True,44,9,19,7.0,0.01230614250855913,0.01169525730625081,0.9604728953329877
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell03,MAW-GME,True,43,10,19,7.0,0.02298346029647827,0.020495112406613957,0.8161621302850041
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell10,MAW-GME,True,42,11,19,7.0,0.007532059385546483,0.006843128827786523,0.9862324172171222
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell11,MAW-GME,True,39,14,19,7.0,0.0185498090828524,0.01363482218390106,0.919131037810802
StructuredWindowAblation,only_medium_window,Only medium partial-window features are available.,Cell12,MAW-GME,True,44,9,19,7.0,0.013530101658739767,0.01222759449836202,0.9461197017710392
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell01,Ridge,True,44,9,19,,0.012266141447824284,0.010108091090354314,0.9607294430516099
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell03,Ridge,True,43,10,19,,0.01918825501419606,0.018761476808843734,0.8718628346287356
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell10,Ridge,True,42,11,19,,0.006713291009186793,0.005666550190160693,0.9890629254473098
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell11,Ridge,True,39,14,19,,0.007760348437894934,0.006987787296207653,0.9858464486703029
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell12,Ridge,True,44,9,19,,0.013827165012524805,0.01267032994632099,0.943727765220615
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell01,ExtraTrees,True,44,9,19,,0.01165206957603118,0.010069992332790415,0.9645629744212898
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell03,ExtraTrees,True,43,10,19,,0.020061568330066823,0.019737024660923374,0.8599336176603366
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell10,ExtraTrees,True,42,11,19,,0.005041760683715751,0.004458558291281309,0.9938312853676043
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell11,ExtraTrees,True,39,14,19,,0.005123276022904699,0.004433292175109587,0.9938312312400176
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell12,ExtraTrees,True,44,9,19,,0.011634356893400984,0.01106128257952774,0.9601606140909537
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell01,RandomForest,True,44,9,19,,0.010791049447684926,0.0100869481429825,0.9696066557676749
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell03,RandomForest,True,43,10,19,,0.01941034995086975,0.01867077607804255,0.868879414501578
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell10,RandomForest,True,42,11,19,,0.006192838808669514,0.005474834610733836,0.9906929986344936
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell11,RandomForest,True,39,14,19,,0.009231158595513999,0.006861924792271482,0.9799730226683876
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell12,RandomForest,True,44,9,19,,0.011901797839791449,0.01111498276542248,0.9583079730419568
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell01,HistGB,True,44,9,19,,0.026025565121776006,0.021503061391100302,0.8232125380644405
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell03,HistGB,True,43,10,19,,0.039391011801749885,0.03069425894791513,0.4599942034948512
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell10,HistGB,True,42,11,19,,0.03440477793422236,0.030777883610126264,0.7127449029111259
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell11,HistGB,True,39,14,19,,0.09904830715960289,0.0845963427285028,-1.3056697206168337
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell12,HistGB,True,44,9,19,,0.044713803914966474,0.031119034993173873,0.4115479130484706
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell01,XGBoost,True,44,9,19,,0.010527435305948789,0.008762142757312068,0.9710734735336581
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell03,XGBoost,True,43,10,19,,0.02217124137279867,0.021592640085241387,0.8289259373287852
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell10,XGBoost,True,42,11,19,,0.005685383557214437,0.004229642869099003,0.9921557800295235
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell11,XGBoost,True,39,14,19,,0.01942140985299409,0.015801648055229798,0.9113529090971407
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell12,XGBoost,True,44,9,19,,0.009399907950538081,0.007710046144422463,0.9739939092921824
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell01,LightGBM,True,44,9,19,,0.023494303518528544,0.019858746887595605,0.8559290984962515
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell03,LightGBM,True,43,10,19,,0.03865255901556304,0.029288952573722483,0.4800511129734376
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell10,LightGBM,True,42,11,19,,0.03654081221713348,0.029972768878677683,0.6759689571725893
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell11,LightGBM,True,39,14,19,,0.09904830578969133,0.08459634168825605,-1.3056696568385888
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell12,LightGBM,True,44,9,19,,0.043002208999490414,0.031764849740352874,0.4557362586504071
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell01,CatBoost,True,44,9,19,,0.011991809038365287,0.010119574864884288,0.9624663731737895
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell03,CatBoost,True,43,10,19,,0.02685416756862068,0.023781505453501696,0.7490266901631047
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell10,CatBoost,True,42,11,19,,0.009058933507902187,0.007512638127097873,0.980084813882245
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell11,CatBoost,True,39,14,19,,0.014354985640638486,0.01020475277924386,0.9515706649330207
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell12,CatBoost,True,44,9,19,,0.018841097611108765,0.01521710343146871,0.8955182903049153
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell01,MAW-GME,True,44,9,19,7.0,0.010849002341342609,0.009212642145806983,0.9692793267213689
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell03,MAW-GME,True,43,10,19,7.0,0.020544869236754706,0.019797417850992406,0.853103681424598
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell10,MAW-GME,True,42,11,19,7.0,0.005178985778542559,0.00458872063308072,0.9934909192034186
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell11,MAW-GME,True,39,14,19,7.0,0.010438632738550226,0.00839523901614686,0.9743911416665111
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell12,MAW-GME,True,44,9,19,7.0,0.011306502310313089,0.010526616026538618,0.9623743143203102
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell01,Ridge,True,44,9,19,,0.02550803061294248,0.024139384516709175,0.8301736863227207
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell03,Ridge,True,43,10,19,,0.025274497387119177,0.02295800763992941,0.777684775522444
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell10,Ridge,True,42,11,19,,0.01316598026889582,0.012361914090853854,0.9579334761901332
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell11,Ridge,True,39,14,19,,0.023382783681308434,0.020604859594107565,0.8715022848907487
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell12,Ridge,True,44,9,19,,0.028349629417567117,0.025458115501782872,0.763450167989659
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell01,ExtraTrees,True,44,9,19,,0.013094597611580898,0.011673368045271082,0.9552456309870714
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell03,ExtraTrees,True,43,10,19,,0.01555228176139474,0.013155890863283448,0.9158232060653511
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell10,ExtraTrees,True,42,11,19,,0.009166571595901117,0.0068028615109552056,0.9796087384466394
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell11,ExtraTrees,True,39,14,19,,0.008784571254675482,0.00607132314883554,0.9818638908354282
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell12,ExtraTrees,True,44,9,19,,0.020325428899692567,0.01717991413036462,0.8784073541263481
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell01,RandomForest,True,44,9,19,,0.014412635926969106,0.012715440520332195,0.9457826912643494
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell03,RandomForest,True,43,10,19,,0.018585096871081022,0.015071037201428484,0.8797918793800477
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell10,RandomForest,True,42,11,19,,0.009560986874318606,0.0067321204660999645,0.9778162138774936
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell11,RandomForest,True,39,14,19,,0.011734568086529125,0.008987801247590537,0.9676378624248461
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell12,RandomForest,True,44,9,19,,0.02475348897830488,0.020902962685398437,0.8196564088819017
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell01,HistGB,True,44,9,19,,0.02449223714617942,0.01900847888525213,0.8434301861042345
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell03,HistGB,True,43,10,19,,0.03994911572020758,0.03151525532668022,0.4445838672477229
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell10,HistGB,True,42,11,19,,0.03903455498194983,0.031063547890496045,0.6302325395818753
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell11,HistGB,True,39,14,19,,0.09904830715960289,0.0845963427285028,-1.3056697206168337
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell12,HistGB,True,44,9,19,,0.0405212557245716,0.030087167179996894,0.516725742507313
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell01,XGBoost,True,44,9,19,,0.00944397895811899,0.007882070160092779,0.9767211701910501
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell03,XGBoost,True,43,10,19,,0.02414189992607802,0.019839070834539098,0.797163064868568
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell10,XGBoost,True,42,11,19,,0.013415431840167438,0.00894737186226948,0.9563243336432681
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell11,XGBoost,True,39,14,19,,0.01798906369640611,0.015337030254172672,0.9239463432031635
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell12,XGBoost,True,44,9,19,,0.024678723776409818,0.021896972805125134,0.8207441797741685
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell01,LightGBM,True,44,9,19,,0.026669346387730313,0.021969046444501247,0.8143581584461439
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell03,LightGBM,True,43,10,19,,0.03918153525289398,0.030783052410305045,0.46572230085484645
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell10,LightGBM,True,42,11,19,,0.039892136808252786,0.03481949358241679,0.6138066199254947
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell11,LightGBM,True,39,14,19,,0.09904830578969133,0.08459634168825605,-1.3056696568385888
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell12,LightGBM,True,44,9,19,,0.043024493819878,0.03226082670053105,0.4551720103138397
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell01,CatBoost,True,44,9,19,,0.01812353578845327,0.014372801074239154,0.9142691789212041
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell03,CatBoost,True,43,10,19,,0.02511611723715857,0.020421728721497223,0.7804622786360308
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell10,CatBoost,True,42,11,19,,0.013457625476456524,0.011329815098311082,0.9560491679675444
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell11,CatBoost,True,39,14,19,,0.016147724674963594,0.01304218777334564,0.9387190268619634
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell12,CatBoost,True,44,9,19,,0.027116134411247536,0.021859133179974653,0.783586959115236
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell01,MAW-GME,True,44,9,19,7.0,0.012569535165370153,0.01078683079889674,0.958762763042001
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell03,MAW-GME,True,43,10,19,7.0,0.022865338358969582,0.018291779530295316,0.8180469189947677
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell10,MAW-GME,True,42,11,19,7.0,0.010116067540855795,0.0084265894117927,0.9751656003304806
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell11,MAW-GME,True,39,14,19,7.0,0.016179924739629953,0.012149419639362216,0.9384743832653061
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell12,MAW-GME,True,44,9,19,7.0,0.02238696638408142,0.020015876059092066,0.8524910519860456
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell01,Ridge,True,44,9,49,,0.015495609444969947,0.01406161273890986,0.9373287369681172
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell03,Ridge,True,43,10,49,,0.020879714380747583,0.02064832338189949,0.8482763590123867
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell10,Ridge,True,42,11,49,,0.010129209724574931,0.009285492608337765,0.9751010317128556
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell11,Ridge,True,39,14,49,,0.021791592915452965,0.01618461402440296,0.8883956978788581
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell12,Ridge,True,44,9,49,,0.016064827801111535,0.014699714573907334,0.9240408631724223
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell01,ExtraTrees,True,44,9,49,,0.01044566587495172,0.009585191689692383,0.971521088656983
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell03,ExtraTrees,True,43,10,49,,0.020594457833521054,0.02033599096375468,0.8523937062689708
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell10,ExtraTrees,True,42,11,49,,0.006064366619529286,0.005003997158127594,0.9910751459515242
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell11,ExtraTrees,True,39,14,49,,0.006772971462098054,0.005574145520769981,0.9892189397562681
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell12,ExtraTrees,True,44,9,49,,0.01457759810475861,0.013040688086484965,0.9374539601567534
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell01,RandomForest,True,44,9,49,,0.009768009932172816,0.009461139722620563,0.9750963325297338
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell03,RandomForest,True,43,10,49,,0.02304051550171466,0.0221158013831514,0.8152482621097304
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell10,RandomForest,True,42,11,49,,0.006375375786083848,0.00529893561493102,0.9901362557594586
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell11,RandomForest,True,39,14,49,,0.009174650653491661,0.0065308502611929175,0.9802174599184196
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell12,RandomForest,True,44,9,49,,0.01484317132318214,0.013384361342070352,0.9351542866886607
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell01,HistGB,True,44,9,49,,0.033634557733825114,0.027571530511458983,0.7047277954533233
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell03,HistGB,True,43,10,49,,0.04830958204120593,0.039370921646731574,0.18778555445964862
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell10,HistGB,True,42,11,49,,0.03324710302964298,0.0293722091848984,0.7317511652998865
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell11,HistGB,True,39,14,49,,0.09904830715960289,0.0845963427285028,-1.3056697206168337
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell12,HistGB,True,44,9,49,,0.04351997645583025,0.03582109448692461,0.4425509560233517
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell01,XGBoost,True,44,9,49,,0.005124605062874524,0.004118771294277118,0.9931455608350042
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell03,XGBoost,True,43,10,49,,0.02451201272516781,0.023665594263097833,0.7908961178359547
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell10,XGBoost,True,42,11,49,,0.011016783851321684,0.008950911441150546,0.9705462983800799
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell11,XGBoost,True,39,14,49,,0.00931360411607154,0.007029854206464229,0.9796136944479286
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell12,XGBoost,True,44,9,49,,0.009098275441009754,0.007180480046268256,0.9756361435202422
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell01,LightGBM,True,44,9,49,,0.0324981634358144,0.02726086769062017,0.7243431680775901
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell03,LightGBM,True,43,10,49,,0.05050305758112686,0.040208317405692286,0.11235462731114054
