dataset,protocol,test_cell,row_index,cycle_number,stress_scenario,scenario_family,allowed_windows,removed_feature_group,measurement_source,model,window,selected_model,selected_window,mode,availability,true_soh,pred_soh,abs_error,feature_assembly_time_ms,inference_time_ms,total_update_time_ms,model_size_kb,n_experts,measurement_val_rmse
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,1,9.0,best_window_only,consolidated_window_availability,narrow_36_385,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.9667044640353876,0.9775065413825764,0.010802077347188854,0.9390100001382962,68.05416299994249,68.99317300008079,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,2,18.0,best_window_only,consolidated_window_availability,narrow_36_385,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.9498204232256142,0.9628779342895278,0.013057511063913618,0.9399999999004649,77.31590200000937,78.25590199990984,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,3,26.0,best_window_only,consolidated_window_availability,narrow_36_385,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.934581358507137,0.949603241586042,0.015021883078905063,1.0624890001054155,74.9335829998472,75.99607199995262,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,4,39.0,best_window_only,consolidated_window_availability,narrow_36_385,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.9143708036608496,0.9255657081902235,0.011194904529373995,0.9001490000173362,68.33295299998099,69.23310199999833,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,5,48.0,best_window_only,consolidated_window_availability,narrow_36_385,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.902914289648216,0.9202354366819908,0.017321147033774853,0.974569999925734,88.42467199997373,89.39924199989946,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,6,62.0,best_window_only,consolidated_window_availability,narrow_36_385,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8835872291680703,0.9007454083440773,0.017158179176007038,0.9478590000071563,82.89841100008744,83.84627000009459,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,7,96.0,best_window_only,consolidated_window_availability,narrow_36_385,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8435827701031352,0.8555667158763706,0.01198394577323536,1.3257890000204497,77.18318199999885,78.5089710000193,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,8,134.0,best_window_only,consolidated_window_availability,narrow_36_385,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8009149314642102,0.8132657357138853,0.012350804249675051,0.9647689998928399,81.02791300007084,81.99268199996368,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,9,183.0,best_window_only,consolidated_window_availability,narrow_36_385,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.6974801138118732,0.7043529288352248,0.006872815023351575,1.027790000080131,93.7489100001585,94.77670000023863,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,0,0.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,prediction_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,1,9.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,prediction_only,0.0,0.9667044640353876,1.0,0.03329553596461243,0.0,0.0,0.0,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,2,18.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,prediction_only,0.0,0.9498204232256142,1.0,0.05017957677438578,0.0,0.0,0.0,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,3,26.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,prediction_only,0.0,0.934581358507137,1.0,0.06541864149286303,0.0,0.0,0.0,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,4,39.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,prediction_only,0.0,0.9143708036608496,1.0,0.08562919633915045,0.0,0.0,0.0,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,5,48.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,prediction_only,0.0,0.902914289648216,1.0,0.09708571035178404,0.0,0.0,0.0,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,6,62.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,prediction_only,0.0,0.8835872291680703,1.0,0.11641277083192969,0.0,0.0,0.0,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,7,96.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,prediction_only,0.0,0.8435827701031352,1.0,0.1564172298968648,0.0,0.0,0.0,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,8,134.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,prediction_only,0.0,0.8009149314642102,1.0,0.19908506853578978,0.0,0.0,0.0,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,9,183.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,prediction_only,0.0,0.6974801138118732,1.0,0.30251988618812675,0.0,0.0,0.0,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,0,0.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,1.0,1.0,0.0,0.447180000037406,79.31800200003636,79.76518200007376,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,1,9.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.9667044640353876,0.9825921967681146,0.015887732732727033,0.4999600000701321,74.88522199992076,75.38518199999089,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,2,18.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.9498204232256142,0.9617808173087523,0.011960394083138093,0.5195300000195857,78.93249200014907,79.45202200016865,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,3,26.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.934581358507137,0.9482385525687346,0.0136571940615976,0.4248200000347424,79.90688199993201,80.33170199996675,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,4,39.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.9143708036608496,0.9344289768390404,0.020058173178190808,0.45726999996986706,76.18659199988542,76.64386199985529,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,5,48.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.902914289648216,0.9223710700700876,0.0194567804218716,0.45610999995915336,87.20719100006136,87.66330100002051,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,6,62.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.8835872291680703,0.9074802781850295,0.02389304901695921,0.4975100000592647,82.20927100001063,82.7067810000699,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,7,96.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.8435827701031352,0.8465057683902467,0.0029229982871115112,0.44011999989379547,79.15602200000649,79.59614199990028,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,8,134.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.8009149314642102,0.812059260235802,0.011144328771591772,0.5119399997965957,77.61053199988055,78.12247199967715,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,9,183.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.6974801138118732,0.7027753562670278,0.0052952424551545585,0.5177499999717838,86.30490100017596,86.82265100014774,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,0,0.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,1.0,0.9987412954308106,0.0012587045691894172,0.7723209998857783,83.33742000013444,84.10974100002022,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,1,9.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.9667044640353876,0.9797248816217151,0.013020417586327548,0.6669699998838041,81.87043299994912,82.53740299983292,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,2,18.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.9498204232256142,0.9625552943233987,0.012734871097784484,0.694880000082776,89.41226100000677,90.10714100008954,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,3,26.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.934581358507137,0.9482410283739364,0.013659669866799451,0.6754900000487396,83.10466100010672,83.78015100015546,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,4,39.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.9143708036608496,0.9330470923283629,0.018676288667513363,0.6866400001399597,79.86236199985797,80.54900199999793,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,5,48.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.902914289648216,0.9227323760135133,0.01981808636529736,0.5659490000198275,80.9674309998627,81.53337999988253,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,6,62.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8835872291680703,0.9071536120587991,0.023566382890728765,0.5726900001263857,71.6961129999163,72.26880300004268,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,7,96.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8435827701031352,0.849650262038133,0.006067491934997782,0.5549699999392033,86.66043100015486,87.21540100009406,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,8,134.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8009149314642102,0.8129275372500484,0.012012605785838182,0.6760700000540965,88.13224100003936,88.80831100009345,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,9,183.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.6974801138118732,0.7020596059122255,0.004579492100352245,0.6872700000712939,90.68127099999401,91.3685410000653,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,0,0.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,prediction_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,1,9.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,prediction_only,0.0,0.9667044640353876,1.0,0.03329553596461243,0.0,0.0,0.0,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,2,18.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,prediction_only,0.0,0.9498204232256142,1.0,0.05017957677438578,0.0,0.0,0.0,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,3,26.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,prediction_only,0.0,0.934581358507137,1.0,0.06541864149286303,0.0,0.0,0.0,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,4,39.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,prediction_only,0.0,0.9143708036608496,1.0,0.08562919633915045,0.0,0.0,0.0,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,5,48.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,prediction_only,0.0,0.902914289648216,1.0,0.09708571035178404,0.0,0.0,0.0,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,6,62.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,prediction_only,0.0,0.8835872291680703,1.0,0.11641277083192969,0.0,0.0,0.0,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,7,96.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,prediction_only,0.0,0.8435827701031352,1.0,0.1564172298968648,0.0,0.0,0.0,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,8,134.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,prediction_only,0.0,0.8009149314642102,1.0,0.19908506853578978,0.0,0.0,0.0,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,9,183.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Best-single-selected,Best-single-selected,per_fold_selected,ElasticNet,narrow_36_385,prediction_only,0.0,0.6974801138118732,1.0,0.30251988618812675,0.0,0.0,0.0,2.4033203125,1,0.006466363945336781
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,0,0.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,1.0,1.0,0.0,0.37726999994447397,77.4001010001939,77.77737100013837,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,1,9.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.9667044640353876,0.9825921967681146,0.015887732732727033,0.515630000109013,75.74440300004426,76.26003300015327,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,2,18.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.9498204232256142,0.9617808173087523,0.011960394083138093,0.44897999987369985,73.98268199995073,74.43166199982443,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,3,26.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.934581358507137,0.9482385525687346,0.0136571940615976,0.4102899999907095,72.33501299992895,72.74530299991966,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,4,39.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.9143708036608496,0.9344289768390401,0.020058173178190586,0.3948300000047311,85.33619100012402,85.73102100012875,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,5,48.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.902914289648216,0.9223710700700878,0.019456780421871822,0.5170199999611214,87.62354100008451,88.14056100004564,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,6,62.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.8835872291680703,0.9074802781850294,0.0238930490169591,0.5030400000123336,87.57520100016336,88.0782410001757,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,7,96.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.8435827701031352,0.8465057683902467,0.0029229982871115112,0.40483899988430494,76.62239299997964,77.02723199986394,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,8,134.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.8009149314642102,0.812059260235802,0.011144328771591772,0.4197800001293217,76.2103219999517,76.63010200008102,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,9,183.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.6974801138118732,0.7027753562670278,0.0052952424551545585,0.4467900000690861,81.85063099995205,82.29742100002113,1959.23828125,3,0.00829349880057938
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,0,0.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,1.0,0.9987412954308106,0.0012587045691894172,0.6839689999651455,77.54653300003156,78.2305019999967,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,1,9.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.9667044640353876,0.9797248816217151,0.013020417586327548,0.6284389999109408,82.93247200003862,83.56091099994956,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,2,18.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.9498204232256142,0.9625552943233987,0.012734871097784484,0.5178599999453581,78.92045199992026,79.43831199986562,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,3,26.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.934581358507137,0.9482410283739364,0.013659669866799451,0.6535499999245076,91.1335109999527,91.78706099987721,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,4,39.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.9143708036608496,0.9330470923283629,0.018676288667513363,0.6861899998966692,83.66430199998831,84.35049199988498,3917.3388671875,5,0.009132940184018688
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell12,5,48.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.902914289648216,0.9227323760135133,0.01981808636529736,0.8255600000666163,83.03182200006631,83.85738200013293,3917.3388671875,5,0.009132940184018688
