experiment,window,test_cell,model,exclude_outliers,n_train,n_test,n_features,RMSE,MAE,R2,n_val,seq_len,n_experts
MultiHI-Tabular,full_27_36,Cell51,ExtraTrees,True,231.0,57.0,17,0.005371298426012147,0.0032562690422149117,0.9903699715320236,,,
MultiHI-Tabular,full_27_36,Cell51,HistGB,True,231.0,57.0,17,0.00604892555779419,0.0035186693637721425,0.987786912003372,,,
MultiHI-Tabular,full_27_36,Cell51,XGBoost,True,231.0,57.0,17,0.005442498633172819,0.003554195268419742,0.9901129742804541,,,
MultiHI-Tabular,full_27_36,Cell51,LightGBM,True,231.0,57.0,17,0.006368662517814255,0.0040472834034078675,0.9864616580844897,,,
MultiHI-Tabular,full_27_36,Cell51,CatBoost,True,231.0,57.0,17,0.007583540327993432,0.005889593591150477,0.9808038998157672,,,
MultiHI-Tabular,full_27_36,Cell52,Ridge,True,230.0,58.0,17,0.012679669360700327,0.010795919543795064,0.9438897543469649,,,
MultiHI-Tabular,full_27_36,Cell52,ElasticNet,True,230.0,58.0,17,0.010911986927943157,0.00893289968169877,0.9584439761936658,,,
MultiHI-Tabular,full_27_36,Cell52,SVR-RBF,True,230.0,58.0,17,0.005352132215510332,0.0038204969884355297,0.990002763200945,,,
MultiHI-Tabular,full_27_36,Cell52,KNN,True,230.0,58.0,17,0.010614553983634634,0.007773687893118788,0.9606785239019268,,,
MultiHI-Tabular,full_27_36,Cell52,RandomForest,True,230.0,58.0,17,0.002304635707370941,0.0012344834019376162,0.9981463365566421,,,
MultiHI-Tabular,full_27_36,Cell52,ExtraTrees,True,230.0,58.0,17,0.003305891983640837,0.0017969211103384044,0.9961857985136907,,,
MultiHI-Tabular,full_27_36,Cell52,HistGB,True,230.0,58.0,17,0.005346305479811312,0.0031228598642613183,0.9900245188474216,,,
MultiHI-Tabular,full_27_36,Cell52,XGBoost,True,230.0,58.0,17,0.004995549513762534,0.003561888979036442,0.9912905075295333,,,
MultiHI-Tabular,full_27_36,Cell52,LightGBM,True,230.0,58.0,17,0.005968328948290998,0.0039630579328028635,0.987568262955298,,,
MultiHI-Tabular,full_27_36,Cell52,CatBoost,True,230.0,58.0,17,0.007181335825052926,0.005318491103573548,0.982001480411843,,,
MultiHI-Tabular,full_27_36,Cell53,Ridge,True,230.0,58.0,17,0.00827179966384481,0.006455716941625322,0.9763638455852826,,,
MultiHI-Tabular,full_27_36,Cell53,ElasticNet,True,230.0,58.0,17,0.007938381307579283,0.006149632181237275,0.9782308879510475,,,
MultiHI-Tabular,full_27_36,Cell53,SVR-RBF,True,230.0,58.0,17,0.016452622180906377,0.00476533167356932,0.9064923693749689,,,
MultiHI-Tabular,full_27_36,Cell53,KNN,True,230.0,58.0,17,0.014484229308938138,0.007165433383463073,0.9275284438411038,,,
MultiHI-Tabular,full_27_36,Cell53,RandomForest,True,230.0,58.0,17,0.002330445929016726,0.0016087772727432952,0.9981239048311871,,,
MultiHI-Tabular,full_27_36,Cell53,ExtraTrees,True,230.0,58.0,17,0.0024700654473060503,0.001634907662591933,0.997892373141171,,,
MultiHI-Tabular,full_27_36,Cell53,HistGB,True,230.0,58.0,17,0.005867821100844467,0.0032904065134292766,0.9881059288429908,,,
MultiHI-Tabular,full_27_36,Cell53,XGBoost,True,230.0,58.0,17,0.003148537409853626,0.0020033475101224733,0.9965755209084861,,,
MultiHI-Tabular,full_27_36,Cell53,LightGBM,True,230.0,58.0,17,0.006177567066899336,0.003726203327533658,0.9868170762123951,,,
MultiHI-Tabular,full_27_36,Cell53,CatBoost,True,230.0,58.0,17,0.004178558446848093,0.00342439228143795,0.9939684384273596,,,
MultiHI-Tabular,full_27_36,Cell54,Ridge,True,230.0,58.0,17,0.01484381469172056,0.013912360333220295,0.9219463352256126,,,
MultiHI-Tabular,full_27_36,Cell54,ElasticNet,True,230.0,58.0,17,0.009780410011702094,0.008460675317806244,0.966114306842705,,,
MultiHI-Tabular,full_27_36,Cell54,SVR-RBF,True,230.0,58.0,17,0.014684559284327709,0.006582806536384768,0.923612185523145,,,
MultiHI-Tabular,full_27_36,Cell54,KNN,True,230.0,58.0,17,0.009015906542851046,0.006281336196894085,0.9712047367477742,,,
MultiHI-Tabular,full_27_36,Cell54,RandomForest,True,230.0,58.0,17,0.0025248292780007788,0.001527233893025741,0.9977417798093184,,,
MultiHI-Tabular,full_27_36,Cell54,ExtraTrees,True,230.0,58.0,17,0.0023829869608623508,0.0015653262141856758,0.9979883816769327,,,
MultiHI-Tabular,full_27_36,Cell54,HistGB,True,230.0,58.0,17,0.004619592514287936,0.003043864578391924,0.9924402124881014,,,
MultiHI-Tabular,full_27_36,Cell54,XGBoost,True,230.0,58.0,17,0.0028931165342823742,0.0020158231401471017,0.9970349357712166,,,
MultiHI-Tabular,full_27_36,Cell54,LightGBM,True,230.0,58.0,17,0.004927222127373884,0.0027925398789239663,0.9913998399485242,,,
MultiHI-Tabular,full_27_36,Cell54,CatBoost,True,230.0,58.0,17,0.005765589466198672,0.00400481322644188,0.988224220038542,,,
MultiHI-Tabular,full_27_36,Cell55,Ridge,True,231.0,57.0,17,0.020804514329027187,0.01975583025613806,0.8407238282327599,,,
MultiHI-Tabular,full_27_36,Cell55,ElasticNet,True,231.0,57.0,17,0.017115750900780654,0.016533189199220998,0.8921978159836937,,,
MultiHI-Tabular,full_27_36,Cell55,SVR-RBF,True,231.0,57.0,17,0.019657507944509683,0.009050960392698273,0.8578023023228704,,,
MultiHI-Tabular,full_27_36,Cell55,KNN,True,231.0,57.0,17,0.01634418641139126,0.010359275463714655,0.9016980214787076,,,
MultiHI-Tabular,full_27_36,Cell55,RandomForest,True,231.0,57.0,17,0.004078918841111541,0.0025866263914106945,0.9938775425797008,,,
MultiHI-Tabular,full_27_36,Cell55,ExtraTrees,True,231.0,57.0,17,0.004846406207661697,0.0029668821082674333,0.9913567859274193,,,
MultiHI-Tabular,full_27_36,Cell55,HistGB,True,231.0,57.0,17,0.006447473567310471,0.0038509365656954307,0.9847026999331144,,,
MultiHI-Tabular,full_27_36,Cell55,XGBoost,True,231.0,57.0,17,0.0047204871931329825,0.0032863033504421197,0.9918000860956102,,,
MultiHI-Tabular,full_27_36,Cell55,LightGBM,True,231.0,57.0,17,0.006924695811873854,0.0043330437602552615,0.9823543749789573,,,
MultiHI-Tabular,full_27_36,Cell55,CatBoost,True,231.0,57.0,17,0.009993110138008547,0.008055187766127538,0.9632517220113112,,,
MultiHI-Tabular,medium_32_35,Cell51,Ridge,True,231.0,57.0,17,0.004906480013203443,0.003718144713624223,0.9919645708766224,,,
MultiHI-Tabular,medium_32_35,Cell51,ElasticNet,True,231.0,57.0,17,0.004048310779514167,0.002981259760317735,0.99452963006714,,,
MultiHI-Tabular,medium_32_35,Cell51,SVR-RBF,True,231.0,57.0,17,0.005148063570148937,0.003564618294483084,0.9911537988822738,,,
MultiHI-Tabular,medium_32_35,Cell51,KNN,True,231.0,57.0,17,0.009370678244772179,0.006829606821699409,0.9706903212283788,,,
MultiHI-Tabular,medium_32_35,Cell51,RandomForest,True,231.0,57.0,17,0.004124307347587199,0.0023223248304580437,0.9943223181854188,,,
MultiHI-Tabular,medium_32_35,Cell51,ExtraTrees,True,231.0,57.0,17,0.004282217433937328,0.0025837309588890214,0.9938792246894479,,,
MultiHI-Tabular,medium_32_35,Cell51,HistGB,True,231.0,57.0,17,0.006300839066364176,0.003618123650857797,0.9867484774187852,,,
MultiHI-Tabular,medium_32_35,Cell51,XGBoost,True,231.0,57.0,17,0.004796935845804461,0.0029592645355311434,0.9923193703036055,,,
MultiHI-Tabular,medium_32_35,Cell51,LightGBM,True,231.0,57.0,17,0.005971098627115172,0.003581607272057124,0.9880991633005912,,,
MultiHI-Tabular,medium_32_35,Cell51,CatBoost,True,231.0,57.0,17,0.0076664630860957435,0.0059943110734992896,0.9803818024067569,,,
MultiHI-Tabular,medium_32_35,Cell52,Ridge,True,230.0,58.0,17,0.004340140163623026,0.0038063305804970234,0.9934259375910341,,,
MultiHI-Tabular,medium_32_35,Cell52,ElasticNet,True,230.0,58.0,17,0.004570964496290532,0.004034020409377425,0.9927080781021593,,,
MultiHI-Tabular,medium_32_35,Cell52,SVR-RBF,True,230.0,58.0,17,0.00470290536866043,0.003000855440869306,0.9922810399660159,,,
MultiHI-Tabular,medium_32_35,Cell52,KNN,True,230.0,58.0,17,0.006066858524401867,0.004463811117312686,0.9871544102615184,,,
MultiHI-Tabular,medium_32_35,Cell52,RandomForest,True,230.0,58.0,17,0.0014623489300974307,0.0010463879914204776,0.9992536744052863,,,
MultiHI-Tabular,medium_32_35,Cell52,ExtraTrees,True,230.0,58.0,17,0.0014751203156905307,0.0010528700051397055,0.9992405814508059,,,
MultiHI-Tabular,medium_32_35,Cell52,HistGB,True,230.0,58.0,17,0.005081882960575527,0.0028523958387836534,0.9909868701118426,,,
MultiHI-Tabular,medium_32_35,Cell52,XGBoost,True,230.0,58.0,17,0.0020553016221412593,0.0017159028180144063,0.9985257285940705,,,
MultiHI-Tabular,medium_32_35,Cell52,LightGBM,True,230.0,58.0,17,0.004994765677834944,0.00327445579629047,0.991293240473128,,,
MultiHI-Tabular,medium_32_35,Cell52,CatBoost,True,230.0,58.0,17,0.0034894182587643595,0.00281990898044866,0.995750553452409,,,
MultiHI-Tabular,medium_32_35,Cell53,Ridge,True,230.0,58.0,17,0.004251359899832346,0.003216095834902271,0.9937564363002352,,,
MultiHI-Tabular,medium_32_35,Cell53,ElasticNet,True,230.0,58.0,17,0.004322066297504167,0.003134924749544873,0.9935470299109519,,,
MultiHI-Tabular,medium_32_35,Cell53,SVR-RBF,True,230.0,58.0,17,0.006426278669110554,0.003354774794985058,0.9857342071961323,,,
MultiHI-Tabular,medium_32_35,Cell53,KNN,True,230.0,58.0,17,0.007857865289476733,0.005966415189627661,0.9786702403449465,,,
MultiHI-Tabular,medium_32_35,Cell53,RandomForest,True,230.0,58.0,17,0.001527709664612812,0.0011085033181135184,0.9991937709260807,,,
MultiHI-Tabular,medium_32_35,Cell53,ExtraTrees,True,230.0,58.0,17,0.001970044600998844,0.0011719985272607809,0.9986593083012053,,,
MultiHI-Tabular,medium_32_35,Cell53,HistGB,True,230.0,58.0,17,0.0037375408077573694,0.002073414521450116,0.9951744292258096,,,
MultiHI-Tabular,medium_32_35,Cell53,XGBoost,True,230.0,58.0,17,0.0013038382842283974,0.0008562111703841679,0.9994127483289962,,,
MultiHI-Tabular,medium_32_35,Cell53,LightGBM,True,230.0,58.0,17,0.0034221325726521614,0.0017763472259574213,0.9959545162286892,,,
MultiHI-Tabular,medium_32_35,Cell53,CatBoost,True,230.0,58.0,17,0.004760305656400127,0.0033528049394594265,0.9921720781339254,,,
MultiHI-Tabular,medium_32_35,Cell54,Ridge,True,230.0,58.0,17,0.016995543423773494,0.016546430851927467,0.8976772127387096,,,
MultiHI-Tabular,medium_32_35,Cell54,ElasticNet,True,230.0,58.0,17,0.008028609175991614,0.007326683607248128,0.9771659532605195,,,
MultiHI-Tabular,medium_32_35,Cell54,SVR-RBF,True,230.0,58.0,17,0.006460299662016342,0.0048308870455170076,0.9852154681449871,,,
MultiHI-Tabular,medium_32_35,Cell54,KNN,True,230.0,58.0,17,0.006648445096145517,0.005323949343256757,0.9843417787955108,,,
MultiHI-Tabular,medium_32_35,Cell54,RandomForest,True,230.0,58.0,17,0.0019022928151927574,0.0011625923810577416,0.9987180916216523,,,
MultiHI-Tabular,medium_32_35,Cell54,ExtraTrees,True,230.0,58.0,17,0.001820020497628462,0.0012580024376702787,0.9988265764253995,,,
MultiHI-Tabular,medium_32_35,Cell54,HistGB,True,230.0,58.0,17,0.004404904322302766,0.002454514491886062,0.9931265431577783,,,
MultiHI-Tabular,medium_32_35,Cell54,XGBoost,True,230.0,58.0,17,0.0030793754409555313,0.0017856791345268435,0.9966408644091015,,,
MultiHI-Tabular,medium_32_35,Cell54,LightGBM,True,230.0,58.0,17,0.005641409098599784,0.0033318702320821823,0.9887260153265,,,
MultiHI-Tabular,medium_32_35,Cell54,CatBoost,True,230.0,58.0,17,0.0038843493566774485,0.0026180630346954764,0.9946551094386532,,,
MultiHI-Tabular,medium_32_35,Cell55,Ridge,True,231.0,57.0,17,0.011699712239666317,0.010955776110295924,0.9496283699054759,,,
MultiHI-Tabular,medium_32_35,Cell55,ElasticNet,True,231.0,57.0,17,0.010046607535938014,0.009577700594170032,0.9628572102976305,,,
MultiHI-Tabular,medium_32_35,Cell55,SVR-RBF,True,231.0,57.0,17,0.0056710345285313915,0.005311221960954869,0.988165218936836,,,
MultiHI-Tabular,medium_32_35,Cell55,KNN,True,231.0,57.0,17,0.010715518247848343,0.007901386308344074,0.9577465664861173,,,
MultiHI-Tabular,medium_32_35,Cell55,RandomForest,True,231.0,57.0,17,0.003707347855148635,0.0023439541454885597,0.9949421922282928,,,
MultiHI-Tabular,medium_32_35,Cell55,ExtraTrees,True,231.0,57.0,17,0.0044663860583649935,0.003005290807271457,0.9926591193458183,,,
MultiHI-Tabular,medium_32_35,Cell55,HistGB,True,231.0,57.0,17,0.006363258572263117,0.0035782033182190963,0.9850997077182109,,,
MultiHI-Tabular,medium_32_35,Cell55,XGBoost,True,231.0,57.0,17,0.004355210626539586,0.002881259219881522,0.9930200233233356,,,
MultiHI-Tabular,medium_32_35,Cell55,LightGBM,True,231.0,57.0,17,0.007504708479166556,0.005123908222739797,0.9792745819935953,,,
MultiHI-Tabular,medium_32_35,Cell55,CatBoost,True,231.0,57.0,17,0.008603362086549748,0.00713657067522382,0.9727621986838342,,,
MultiHI-Tabular,narrow_33_345,Cell51,Ridge,True,231.0,57.0,17,0.007361299805424017,0.006262462711396755,0.9819125219107885,,,
MultiHI-Tabular,narrow_33_345,Cell51,ElasticNet,True,231.0,57.0,17,0.006832075773771718,0.005498767755458013,0.98441975238958,,,
MultiHI-Tabular,narrow_33_345,Cell51,SVR-RBF,True,231.0,57.0,17,0.010662801086230793,0.005528598309849102,0.9620500138512444,,,
MultiHI-Tabular,narrow_33_345,Cell51,KNN,True,231.0,57.0,17,0.013415309420654073,0.009907909630189803,0.9399282346851277,,,
MultiHI-Tabular,narrow_33_345,Cell51,RandomForest,True,231.0,57.0,17,0.0037923880867714336,0.002209033995353042,0.9951994106879798,,,
MultiHI-Tabular,narrow_33_345,Cell51,ExtraTrees,True,231.0,57.0,17,0.00434154152556573,0.002740460496227783,0.9937084605346991,,,
MultiHI-Tabular,narrow_33_345,Cell51,HistGB,True,231.0,57.0,17,0.005649534468280181,0.00326660066314841,0.9893464504061125,,,
MultiHI-Tabular,narrow_33_345,Cell51,XGBoost,True,231.0,57.0,17,0.004724037109359649,0.002915708211592266,0.9925510405917811,,,
MultiHI-Tabular,narrow_33_345,Cell51,LightGBM,True,231.0,57.0,17,0.00555317379407287,0.003334281013647949,0.9897067733050651,,,
MultiHI-Tabular,narrow_33_345,Cell51,CatBoost,True,231.0,57.0,17,0.008348408306026109,0.006866929178882824,0.9767364295831255,,,
MultiHI-Tabular,narrow_33_345,Cell52,Ridge,True,230.0,58.0,17,0.0040804405155302256,0.0031357666890339253,0.994189139968721,,,
MultiHI-Tabular,narrow_33_345,Cell52,ElasticNet,True,230.0,58.0,17,0.004752924969191417,0.003515320315548968,0.9921159707067021,,,
MultiHI-Tabular,narrow_33_345,Cell52,SVR-RBF,True,230.0,58.0,17,0.0020025371363007857,0.001525597837985301,0.9986004530581248,,,
MultiHI-Tabular,narrow_33_345,Cell52,KNN,True,230.0,58.0,17,0.0057235547218116535,0.0044023669488336805,0.9885670582431266,,,
MultiHI-Tabular,narrow_33_345,Cell52,RandomForest,True,230.0,58.0,17,0.0015245633705409838,0.0011017830041160311,0.9991888199250505,,,
MultiHI-Tabular,narrow_33_345,Cell52,ExtraTrees,True,230.0,58.0,17,0.0014150331000259105,0.0010869758068693545,0.9993011893581453,,,
MultiHI-Tabular,narrow_33_345,Cell52,HistGB,True,230.0,58.0,17,0.004152677955094784,0.0026105325269884096,0.9939815754957033,,,
MultiHI-Tabular,narrow_33_345,Cell52,XGBoost,True,230.0,58.0,17,0.002372190182250719,0.0018356402928013029,0.998036073091403,,,
MultiHI-Tabular,narrow_33_345,Cell52,LightGBM,True,230.0,58.0,17,0.004426636727183264,0.0031514068940381905,0.9931612917215173,,,
MultiHI-Tabular,narrow_33_345,Cell52,CatBoost,True,230.0,58.0,17,0.003277836371655119,0.0027057042906717247,0.9962502626194312,,,
MultiHI-Tabular,narrow_33_345,Cell53,Ridge,True,230.0,58.0,17,0.004494580781637233,0.0033920356744797367,0.9930216108499389,,,
MultiHI-Tabular,narrow_33_345,Cell53,ElasticNet,True,230.0,58.0,17,0.005156643249764218,0.003832107135847885,0.9908143270851687,,,
MultiHI-Tabular,narrow_33_345,Cell53,SVR-RBF,True,230.0,58.0,17,0.0023629902841977263,0.001977749147913235,0.9980711401407834,,,
MultiHI-Tabular,narrow_33_345,Cell53,KNN,True,230.0,58.0,17,0.009872281600876071,0.00735276188984859,0.9663324221501075,,,
MultiHI-Tabular,narrow_33_345,Cell53,RandomForest,True,230.0,58.0,17,0.0019560310593963247,0.0012909926151727273,0.9986783139795633,,,
MultiHI-Tabular,narrow_33_345,Cell53,ExtraTrees,True,230.0,58.0,17,0.0019098281731889698,0.0012664328194149127,0.9987400149429823,,,
MultiHI-Tabular,narrow_33_345,Cell53,HistGB,True,230.0,58.0,17,0.0036574714087251707,0.002223193753956017,0.9953789711174093,,,
MultiHI-Tabular,narrow_33_345,Cell53,XGBoost,True,230.0,58.0,17,0.001674179975558241,0.0011325698449137012,0.9990317643043862,,,
MultiHI-Tabular,narrow_33_345,Cell53,LightGBM,True,230.0,58.0,17,0.0038513425806494936,0.002374253167202486,0.9948760945666394,,,
MultiHI-Tabular,narrow_33_345,Cell53,CatBoost,True,230.0,58.0,17,0.004942478273995026,0.003477470547664517,0.9915614788899734,,,
MultiHI-Tabular,narrow_33_345,Cell54,Ridge,True,230.0,58.0,17,0.0048473012982140525,0.0035944817621227825,0.9916765709555678,,,
MultiHI-Tabular,narrow_33_345,Cell54,ElasticNet,True,230.0,58.0,17,0.004171237602922607,0.003464338774639613,0.993836433179111,,,
MultiHI-Tabular,narrow_33_345,Cell54,SVR-RBF,True,230.0,58.0,17,0.0073425464734346,0.004643437839943566,0.9809016583222424,,,
MultiHI-Tabular,narrow_33_345,Cell54,KNN,True,230.0,58.0,17,0.009660498337795573,0.006708767449088675,0.9669401170930185,,,
MultiHI-Tabular,narrow_33_345,Cell54,RandomForest,True,230.0,58.0,17,0.0016413904005481512,0.0010390689934822574,0.9990456096726367,,,
MultiHI-Tabular,narrow_33_345,Cell54,ExtraTrees,True,230.0,58.0,17,0.0015732265465718957,0.001175048505029666,0.9991232318137643,,,
MultiHI-Tabular,narrow_33_345,Cell54,HistGB,True,230.0,58.0,17,0.0039038447310427386,0.0020237584310764333,0.9946013232716496,,,
MultiHI-Tabular,narrow_33_345,Cell54,XGBoost,True,230.0,58.0,17,0.0028620589545499844,0.0017032559339805588,0.997098253952285,,,
MultiHI-Tabular,narrow_33_345,Cell54,LightGBM,True,230.0,58.0,17,0.005192199568936759,0.0026336579654323835,0.9904499640955109,,,
MultiHI-Tabular,narrow_33_345,Cell54,CatBoost,True,230.0,58.0,17,0.004503534673982869,0.003423299159178546,0.9928152895150806,,,
MultiHI-Tabular,narrow_33_345,Cell55,Ridge,True,231.0,57.0,17,0.010297651799987092,0.009785210458799393,0.9609777730429565,,,
MultiHI-Tabular,narrow_33_345,Cell55,ElasticNet,True,231.0,57.0,17,0.009896433046286787,0.009388896241078911,0.9639593158308398,,,
MultiHI-Tabular,narrow_33_345,Cell55,SVR-RBF,True,231.0,57.0,17,0.01123632794078463,0.005733866517227803,0.9535394382042925,,,
MultiHI-Tabular,narrow_33_345,Cell55,KNN,True,231.0,57.0,17,0.012032089478202846,0.009078712512465883,0.9467257001254785,,,
MultiHI-Tabular,narrow_33_345,Cell55,RandomForest,True,231.0,57.0,17,0.0046155653727277795,0.0027603700628346765,0.9921605524633914,,,
MultiHI-Tabular,narrow_33_345,Cell55,ExtraTrees,True,231.0,57.0,17,0.0048397319915914885,0.0029970595591101625,0.9913805754961263,,,
MultiHI-Tabular,narrow_33_345,Cell55,HistGB,True,231.0,57.0,17,0.006619096214916672,0.004006788220789964,0.9838774759622565,,,
MultiHI-Tabular,narrow_33_345,Cell55,XGBoost,True,231.0,57.0,17,0.005390458147864069,0.0033809804447993176,0.9893073093601515,,,
MultiHI-Tabular,narrow_33_345,Cell55,LightGBM,True,231.0,57.0,17,0.007159096133131842,0.004615886526242076,0.9811395507406944,,,
MultiHI-Tabular,narrow_33_345,Cell55,CatBoost,True,231.0,57.0,17,0.008465649446469261,0.006689797337570819,0.973627202096977,,,
MultiHI-Tabular,paper_335_350,Cell51,Ridge,True,231.0,57.0,17,0.004319157620485039,0.003368079339385709,0.993773168510521,,,
MultiHI-Tabular,paper_335_350,Cell51,ElasticNet,True,231.0,57.0,17,0.004049905430281497,0.0028075198428550684,0.9945253196037548,,,
MultiHI-Tabular,paper_335_350,Cell51,SVR-RBF,True,231.0,57.0,17,0.0067683538733292106,0.0041064469455210275,0.9847090270247935,,,
MultiHI-Tabular,paper_335_350,Cell51,KNN,True,231.0,57.0,17,0.009997280844285633,0.00763530408413981,0.9666394815251678,,,
MultiHI-Tabular,paper_335_350,Cell51,RandomForest,True,231.0,57.0,17,0.0029670727251860283,0.0016546868280304043,0.9970615020688776,,,
MultiHI-Tabular,paper_335_350,Cell51,ExtraTrees,True,231.0,57.0,17,0.0028855642522713316,0.0017881728198428477,0.9972207315024119,,,
MultiHI-Tabular,paper_335_350,Cell51,HistGB,True,231.0,57.0,17,0.005090833251895066,0.0030325595485500008,0.9913493896422777,,,
MultiHI-Tabular,paper_335_350,Cell51,XGBoost,True,231.0,57.0,17,0.004041344115085633,0.0025756058844041917,0.9945484415873487,,,
MultiHI-Tabular,paper_335_350,Cell51,LightGBM,True,231.0,57.0,17,0.005045356924215298,0.002983292576086086,0.9915032508524431,,,
MultiHI-Tabular,paper_335_350,Cell51,CatBoost,True,231.0,57.0,17,0.005331945686193176,0.004113400383449833,0.9905105631443356,,,
MultiHI-Tabular,paper_335_350,Cell52,Ridge,True,230.0,58.0,17,0.0055723432088101875,0.004290167420189234,0.9891631758244132,,,
MultiHI-Tabular,paper_335_350,Cell52,ElasticNet,True,230.0,58.0,17,0.005991867710789939,0.004532827194607939,0.9874700094032209,,,
MultiHI-Tabular,paper_335_350,Cell52,SVR-RBF,True,230.0,58.0,17,0.012649251184738685,0.0065080998363834675,0.9441586452822783,,,
MultiHI-Tabular,paper_335_350,Cell52,KNN,True,230.0,58.0,17,0.015190936641534156,0.008375810804609175,0.9194630057597919,,,
MultiHI-Tabular,paper_335_350,Cell52,RandomForest,True,230.0,58.0,17,0.0023104606770763952,0.0016313649299254634,0.9981369544414931,,,
MultiHI-Tabular,paper_335_350,Cell52,ExtraTrees,True,230.0,58.0,17,0.0019349632927165815,0.0014249298800414287,0.9986933123887224,,,
MultiHI-Tabular,paper_335_350,Cell52,HistGB,True,230.0,58.0,17,0.004385516741661301,0.0025585131658112208,0.9932877540917655,,,
MultiHI-Tabular,paper_335_350,Cell52,XGBoost,True,230.0,58.0,17,0.002726618602884953,0.0022104404518670795,0.9974053720077325,,,
MultiHI-Tabular,paper_335_350,Cell52,LightGBM,True,230.0,58.0,17,0.004376824314501435,0.002995223282352556,0.9933143360839265,,,
MultiHI-Tabular,paper_335_350,Cell52,CatBoost,True,230.0,58.0,17,0.003636405126956143,0.00297005010570295,0.9953850092477227,,,
MultiHI-Tabular,paper_335_350,Cell53,Ridge,True,230.0,58.0,17,0.00354338124177398,0.0026229577771347576,0.995662768864223,,,
MultiHI-Tabular,paper_335_350,Cell53,ElasticNet,True,230.0,58.0,17,0.004947077297328044,0.003554408084725848,0.9915457673341987,,,
MultiHI-Tabular,paper_335_350,Cell53,SVR-RBF,True,230.0,58.0,17,0.007326262448441531,0.0031190741292897563,0.9814586330971873,,,
MultiHI-Tabular,paper_335_350,Cell53,KNN,True,230.0,58.0,17,0.00929895455189689,0.0072936454564041615,0.9701293238363359,,,
MultiHI-Tabular,paper_335_350,Cell53,RandomForest,True,230.0,58.0,17,0.0015600860432333284,0.0011204623314917288,0.9991592363894906,,,
MultiHI-Tabular,paper_335_350,Cell53,ExtraTrees,True,230.0,58.0,17,0.001342176890554893,0.0009584024056017284,0.9993777049919816,,,
MultiHI-Tabular,paper_335_350,Cell53,HistGB,True,230.0,58.0,17,0.003961891564444864,0.002182409610370023,0.9945777195904254,,,
MultiHI-Tabular,paper_335_350,Cell53,XGBoost,True,230.0,58.0,17,0.0011698233101588844,0.0007906106009603811,0.9995272654487164,,,
MultiHI-Tabular,paper_335_350,Cell53,LightGBM,True,230.0,58.0,17,0.004098152723490386,0.0025289794035966524,0.9941983292141838,,,
MultiHI-Tabular,paper_335_350,Cell53,CatBoost,True,230.0,58.0,17,0.003963570258452348,0.002856361306368487,0.9945731236655436,,,
MultiHI-Tabular,paper_335_350,Cell54,Ridge,True,230.0,58.0,17,0.004729013032788808,0.003521452656853276,0.9920778461436587,,,
MultiHI-Tabular,paper_335_350,Cell54,ElasticNet,True,230.0,58.0,17,0.004313512904487917,0.0034267568137112997,0.9934088005432352,,,
MultiHI-Tabular,paper_335_350,Cell54,SVR-RBF,True,230.0,58.0,17,0.009664147988069971,0.005519718282449678,0.9669151329155826,,,
MultiHI-Tabular,paper_335_350,Cell54,KNN,True,230.0,58.0,17,0.009826125048062958,0.006937901749884629,0.9657967933607391,,,
MultiHI-Tabular,paper_335_350,Cell54,RandomForest,True,230.0,58.0,17,0.0017632209014022515,0.0011252083443078142,0.9988986744833003,,,
MultiHI-Tabular,paper_335_350,Cell54,ExtraTrees,True,230.0,58.0,17,0.001318221663322425,0.0009433732701161136,0.999384427599626,,,
MultiHI-Tabular,paper_335_350,Cell54,HistGB,True,230.0,58.0,17,0.003936756517653792,0.002038598079377287,0.9945099112999012,,,
MultiHI-Tabular,paper_335_350,Cell54,XGBoost,True,230.0,58.0,17,0.0028047284236881057,0.0016629479276071854,0.9972133406508716,,,
MultiHI-Tabular,paper_335_350,Cell54,LightGBM,True,230.0,58.0,17,0.0047899869756160614,0.0025035720107014605,0.9918722391621959,,,
MultiHI-Tabular,paper_335_350,Cell54,CatBoost,True,230.0,58.0,17,0.006487525142233784,0.004349728765696266,0.9850905934001031,,,
MultiHI-Tabular,paper_335_350,Cell55,Ridge,True,231.0,57.0,17,0.009958947038194887,0.00935006095277413,0.9635025526566964,,,
MultiHI-Tabular,paper_335_350,Cell55,ElasticNet,True,231.0,57.0,17,0.010043713921783028,0.009425241364611979,0.9628786028769578,,,
MultiHI-Tabular,paper_335_350,Cell55,SVR-RBF,True,231.0,57.0,17,0.0059728406041293395,0.0036594312242925423,0.9868720324351834,,,
MultiHI-Tabular,paper_335_350,Cell55,KNN,True,231.0,57.0,17,0.011345933514383092,0.009123490210378832,0.9526286115828607,,,
MultiHI-Tabular,paper_335_350,Cell55,RandomForest,True,231.0,57.0,17,0.0036309272492605505,0.0021956137947741743,0.9951485591617047,,,
MultiHI-Tabular,paper_335_350,Cell55,ExtraTrees,True,231.0,57.0,17,0.003971787134399374,0.0022924018854900406,0.9941949284836856,,,
MultiHI-Tabular,paper_335_350,Cell55,HistGB,True,231.0,57.0,17,0.00495998298405191,0.002864200179329139,0.9909469270855779,,,
MultiHI-Tabular,paper_335_350,Cell55,XGBoost,True,231.0,57.0,17,0.004269098537852329,0.002656461087029578,0.9932933135401316,,,
MultiHI-Tabular,paper_335_350,Cell55,LightGBM,True,231.0,57.0,17,0.006315041271108309,0.003976045599482287,0.9853246647442271,,,
