scenario,scenario_description,exclude_outliers,test_cell,window,model_name,n_features,val_rmse,weight
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell54,medium_32_35,XGBoost,10,0.005329687529683529,0.04106085503426823
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell54,medium_32_35,LightGBM,10,0.009323369189786969,0.023472384120401008
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell54,medium_32_35,CatBoost,10,0.008863579880702651,0.024689989111441654
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell54,narrow_33_345,Ridge,10,0.011190423675498978,0.019556162342660485
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell54,narrow_33_345,ExtraTrees,10,0.005799704339656537,0.03773322698783003
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell54,narrow_33_345,RandomForest,10,0.005791796828078863,0.03778474388715456
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell54,narrow_33_345,HistGB,10,0.009840675187199483,0.02223848578425179
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell54,narrow_33_345,XGBoost,10,0.005158705999326546,0.042421784349322963
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell54,narrow_33_345,LightGBM,10,0.009385244320844501,0.023317635320418372
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell54,narrow_33_345,CatBoost,10,0.009346807709459878,0.023413523666064844
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell54,paper_335_350,Ridge,10,0.011552917427486192,0.01894255278728526
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell54,paper_335_350,ExtraTrees,10,0.004860484786424115,0.04502462141386963
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell54,paper_335_350,RandomForest,10,0.004548799125182554,0.04810972094461103
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell54,paper_335_350,HistGB,10,0.008185930260396799,0.026733879149055124
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell54,paper_335_350,XGBoost,10,0.004890816552371676,0.04474538920966463
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell54,paper_335_350,LightGBM,10,0.007357031287610285,0.02974591674663785
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell54,paper_335_350,CatBoost,10,0.009648176309770442,0.022682184051651025
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell54,very_narrow_335_340,Ridge,10,0.009347426429643887,0.023411973891452307
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell54,very_narrow_335_340,ExtraTrees,10,0.004933041362816781,0.04436238780977819
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell54,very_narrow_335_340,RandomForest,10,0.005392342027577435,0.04058376317488858
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell54,very_narrow_335_340,HistGB,10,0.008264658513251567,0.02647921538437286
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell54,very_narrow_335_340,XGBoost,10,0.005278310362110326,0.04146052581684103
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell54,very_narrow_335_340,LightGBM,10,0.007567893490930578,0.02891711527572919
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell54,very_narrow_335_340,CatBoost,10,0.008393497597109044,0.026072763396104873
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,full_27_36,Ridge,10,0.015449004796191075,0.008703289181033
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,full_27_36,ExtraTrees,10,0.009557023351599308,0.014068931057021786
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,full_27_36,RandomForest,10,0.011852454904452943,0.011344243110375568
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,full_27_36,HistGB,10,0.012631388539840463,0.010644683794056484
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,full_27_36,XGBoost,10,0.011560281097001262,0.011630956539510214
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,full_27_36,LightGBM,10,0.010479981151000914,0.012829900464225764
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,full_27_36,CatBoost,10,0.008151117927608689,0.016495538350942616
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,medium_32_35,Ridge,10,0.004751010521751891,0.02830070775693656
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,medium_32_35,ExtraTrees,10,0.0026019752254287814,0.05167486810427653
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,medium_32_35,RandomForest,10,0.0029293739650731745,0.045899494547806695
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,medium_32_35,HistGB,10,0.006226347935735827,0.02159484641279597
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,medium_32_35,XGBoost,10,0.004325880195265469,0.031081982497028503
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,medium_32_35,LightGBM,10,0.00648796404811054,0.020724072312290745
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,medium_32_35,CatBoost,10,0.004348129261368759,0.03092293858384436
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,narrow_33_345,Ridge,10,0.0053135221267510396,0.025304682483499437
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,narrow_33_345,ExtraTrees,10,0.002538070679849596,0.0529759532077902
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,narrow_33_345,RandomForest,10,0.0027606574462996597,0.04870461435459464
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,narrow_33_345,HistGB,10,0.006727297482657463,0.019986784263976348
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,narrow_33_345,XGBoost,10,0.004302336032981291,0.03125207556588306
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,narrow_33_345,LightGBM,10,0.006770665173808918,0.01985876443363153
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,narrow_33_345,CatBoost,10,0.004756441175769545,0.028268395567322253
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,paper_335_350,Ridge,10,0.006065595083714131,0.022167160815385098
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,paper_335_350,ExtraTrees,10,0.002139497280110757,0.0628449571465576
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,paper_335_350,RandomForest,10,0.002600255734511913,0.0517090394065232
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,paper_335_350,HistGB,10,0.006461866326906343,0.020807771076250328
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,paper_335_350,XGBoost,10,0.004172615139854565,0.032223657488195785
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,paper_335_350,LightGBM,10,0.005957086646028559,0.022570935360423885
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,paper_335_350,CatBoost,10,0.0041257382203222625,0.03258978399869638
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,very_narrow_335_340,Ridge,10,0.006188776687611753,0.021725945669197954
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,very_narrow_335_340,ExtraTrees,10,0.0025693435525861934,0.05233115668257101
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,very_narrow_335_340,RandomForest,10,0.0028789653248936626,0.04670315933960803
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,very_narrow_335_340,HistGB,10,0.006829550401387746,0.019687539963185216
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,very_narrow_335_340,XGBoost,10,0.004473584888083318,0.030055748608680086
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,very_narrow_335_340,LightGBM,10,0.00702575676559206,0.019137732267430006
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell55,very_narrow_335_340,CatBoost,10,0.005801139541682277,0.023177689588453055
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,full_27_36,Ridge,8,0.01954916881934917,0.00557942208432768
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,full_27_36,ExtraTrees,8,0.0033420690435589815,0.032636307703541236
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,full_27_36,RandomForest,8,0.0026718557368983708,0.04082282972862439
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,full_27_36,HistGB,8,0.0064192543678051805,0.016991529525125487
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,full_27_36,XGBoost,8,0.002198054163478414,0.049622354910031655
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,full_27_36,LightGBM,8,0.006748496165594837,0.016162557662201323
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,full_27_36,CatBoost,8,0.00897514333781579,0.012152786245509643
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,medium_32_35,Ridge,8,0.010128823517890025,0.010768576642364355
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,medium_32_35,ExtraTrees,8,0.002807903070209972,0.03884490627303906
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,medium_32_35,RandomForest,8,0.002565614130789333,0.04251328896005924
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,medium_32_35,HistGB,8,0.005270875621636468,0.020693509187035525
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,medium_32_35,XGBoost,8,0.0015843923649204292,0.06884180587588654
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,medium_32_35,LightGBM,8,0.0057972388625889175,0.018814634772542464
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,medium_32_35,CatBoost,8,0.006582427131133666,0.016570324617192735
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,narrow_33_345,Ridge,8,0.008047182967297783,0.013554182244467047
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,narrow_33_345,ExtraTrees,8,0.0033134497738453814,0.03291819653164664
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,narrow_33_345,RandomForest,8,0.0033612625447865655,0.03244994822104604
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,narrow_33_345,HistGB,8,0.006226270691579114,0.017518182272550982
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,narrow_33_345,XGBoost,8,0.0015770128892383494,0.0691639422480586
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,narrow_33_345,LightGBM,8,0.006344282588690404,0.017192321840513145
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,narrow_33_345,CatBoost,8,0.007787386905115646,0.01400636456111491
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,paper_335_350,Ridge,8,0.007514689587242044,0.014514634785976647
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,paper_335_350,ExtraTrees,8,0.002956275651314838,0.036895325046358875
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,paper_335_350,RandomForest,8,0.003159610471243508,0.03452095624390629
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,paper_335_350,HistGB,8,0.0063536757882701545,0.017166904954052473
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,paper_335_350,XGBoost,8,0.0017973154116199116,0.06068635057957657
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,paper_335_350,LightGBM,8,0.006837097056008913,0.01595310986673623
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,paper_335_350,CatBoost,8,0.008360064152921733,0.01304690820200777
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,very_narrow_335_340,Ridge,8,0.008625228681411719,0.012645808894565614
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,very_narrow_335_340,ExtraTrees,8,0.0024224163665957418,0.04502639235570623
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,very_narrow_335_340,RandomForest,8,0.0022323380659226974,0.04886026587886261
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,very_narrow_335_340,HistGB,8,0.006402421135659988,0.017036203548935796
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,very_narrow_335_340,XGBoost,8,0.0016907305524385232,0.06451203875002205
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,very_narrow_335_340,LightGBM,8,0.006772814699513603,0.016104524312135365
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell51,very_narrow_335_340,CatBoost,8,0.007169907565369344,0.015212604474278782
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,full_27_36,Ridge,8,0.022377231904930996,0.007567652586943724
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,full_27_36,ExtraTrees,8,0.004381715785316043,0.03864760162719819
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,full_27_36,RandomForest,8,0.004618442987112162,0.036666648564588705
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,full_27_36,HistGB,8,0.007124047319918808,0.023770610620584755
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,full_27_36,XGBoost,8,0.0042925108162366705,0.03945075628986297
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,full_27_36,LightGBM,8,0.007505002000500996,0.022564013565762733
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,full_27_36,CatBoost,8,0.008714305970715451,0.019432757907745842
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,medium_32_35,Ridge,8,0.01126194153785796,0.015036753800729451
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,medium_32_35,ExtraTrees,8,0.0050137730243577676,0.033775532720067857
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,medium_32_35,RandomForest,8,0.004553042945423608,0.03719332821743877
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,medium_32_35,HistGB,8,0.006886134630886165,0.024591872763021553
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,medium_32_35,XGBoost,8,0.005362911974651191,0.03157666536842181
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,medium_32_35,LightGBM,8,0.007255769686704642,0.02333907586814108
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,medium_32_35,CatBoost,8,0.009513866306284268,0.017799599988351657
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,narrow_33_345,Ridge,8,0.009449670591571091,0.017920520270448822
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,narrow_33_345,ExtraTrees,8,0.005526992463124658,0.030639246810608332
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,narrow_33_345,RandomForest,8,0.005715689071413427,0.029627730654588142
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,narrow_33_345,HistGB,8,0.007598607566726276,0.0222860528383553
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,narrow_33_345,XGBoost,8,0.00677728060127463,0.024986857219707767
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,narrow_33_345,LightGBM,8,0.008133264086931585,0.020821036003522187
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,narrow_33_345,CatBoost,8,0.009073506023528865,0.018663458812591124
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,paper_335_350,Ridge,8,0.006972420161721569,0.02428754231490271
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,paper_335_350,ExtraTrees,8,0.0034931926202146223,0.048477918690016365
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,paper_335_350,RandomForest,8,0.003683576795885584,0.045972363887194403
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,paper_335_350,HistGB,8,0.0061723701215828704,0.027435638968244472
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,paper_335_350,XGBoost,8,0.0043009160867227315,0.03937365794620168
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,paper_335_350,LightGBM,8,0.006373754193909314,0.0265687884644899
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,paper_335_350,CatBoost,8,0.007499164760758922,0.022581577039201967
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,very_narrow_335_340,Ridge,8,0.007301028927197284,0.023194396616581778
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,very_narrow_335_340,ExtraTrees,8,0.003839494817181028,0.04410547730862041
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,very_narrow_335_340,RandomForest,8,0.0035300711771279777,0.0479714726357346
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,very_narrow_335_340,HistGB,8,0.006105116732588665,0.027737866879417344
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,very_narrow_335_340,XGBoost,8,0.005101390629186168,0.03319543100019809
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,very_narrow_335_340,LightGBM,8,0.006223412749856311,0.02721062016788534
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell52,very_narrow_335_340,CatBoost,8,0.006633232114293014,0.025529475582630013
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,full_27_36,Ridge,8,0.02010226409031498,0.008416405383879444
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,full_27_36,ExtraTrees,8,0.005174474717489491,0.032696760570206644
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,full_27_36,RandomForest,8,0.004773620847636104,0.03544239034858118
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,full_27_36,HistGB,8,0.007618677225474157,0.022207091966742032
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,full_27_36,XGBoost,8,0.004900357075838686,0.034525758022523445
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,full_27_36,LightGBM,8,0.00782970628114826,0.021608559212969978
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,full_27_36,CatBoost,8,0.010518841119123044,0.01608435046431692
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,medium_32_35,Ridge,8,0.0099771286192169,0.01695765633205433
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,medium_32_35,ExtraTrees,8,0.004270798183486496,0.039615192397573114
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,medium_32_35,RandomForest,8,0.004028779946429197,0.04199496378109834
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,medium_32_35,HistGB,8,0.007294261668854306,0.023194760979956944
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,medium_32_35,XGBoost,8,0.004269791587263761,0.03962453159102632
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,medium_32_35,LightGBM,8,0.007079322222342863,0.02389898970244332
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,medium_32_35,CatBoost,8,0.008310934382908666,0.02035736013705996
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,narrow_33_345,Ridge,8,0.008806942289213969,0.019210832797306725
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,narrow_33_345,ExtraTrees,8,0.004910918053575825,0.03445151019037118
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,narrow_33_345,RandomForest,8,0.005007479008243473,0.033787171095817414
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,narrow_33_345,HistGB,8,0.007613510070039276,0.022222163509851293
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,narrow_33_345,XGBoost,8,0.005956023491851935,0.028406302300583715
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,narrow_33_345,LightGBM,8,0.0073861768469725845,0.02290612076125499
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,narrow_33_345,CatBoost,8,0.007761839122167884,0.0217974976347766
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,paper_335_350,Ridge,8,0.008133380627538964,0.020801765909175464
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,paper_335_350,ExtraTrees,8,0.00373909480142281,0.04524850114325955
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,paper_335_350,RandomForest,8,0.0036319023359619464,0.0465839679572376
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,paper_335_350,HistGB,8,0.006786723923516129,0.024929353322030993
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,paper_335_350,XGBoost,8,0.004469963262736338,0.03785008946079839
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,paper_335_350,LightGBM,8,0.007040014335561182,0.024032429408990204
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,paper_335_350,CatBoost,8,0.007142362536877262,0.02368805141546409
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,very_narrow_335_340,Ridge,8,0.007879016421697648,0.02147332409192418
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,very_narrow_335_340,ExtraTrees,8,0.004171506715949383,0.04055812295683012
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,very_narrow_335_340,RandomForest,8,0.0036217265977016018,0.04671485165136432
ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",True,Cell53,very_narrow_335_340,HistGB,8,0.006132143711453352,0.02759045122530835
