experiment,scenario,scenario_description,test_cell,model,exclude_outliers,n_features,RMSE,MAE,R2
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell51,ExtraTrees,True,13,0.004341541525565744,0.002740460496227781,0.993708460534699
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell52,ExtraTrees,True,13,0.0014150331000259233,0.0010869758068693582,0.9993011893581453
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell53,ExtraTrees,True,13,0.001909828173188963,0.001266432819414928,0.9987400149429823
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell54,ExtraTrees,True,13,0.001573226546571887,0.0011750485050296565,0.9991232318137643
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell55,ExtraTrees,True,13,0.0048397319915915015,0.002997059559110168,0.9913805754961262
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell51,RandomForest,True,13,0.0037923880867714475,0.0022090339953530483,0.9951994106879798
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell52,RandomForest,True,13,0.0015245633705409782,0.0011017830041160253,0.9991888199250505
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell53,RandomForest,True,13,0.0019560310593963034,0.0012909926151727005,0.9986783139795633
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell54,RandomForest,True,13,0.001641390400548133,0.0010390689934822422,0.9990456096726367
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell55,RandomForest,True,13,0.0046155653727278124,0.0027603700628347134,0.9921605524633913
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell51,HistGB,True,13,0.005649534468280181,0.00326660066314841,0.9893464504061125
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell52,HistGB,True,13,0.004152677955094784,0.0026105325269884096,0.9939815754957033
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell53,HistGB,True,13,0.0036574714087251707,0.002223193753956017,0.9953789711174093
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell54,HistGB,True,13,0.0039038447310427386,0.0020237584310764333,0.9946013232716496
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell55,HistGB,True,13,0.006619096214916672,0.004006788220789964,0.9838774759622565
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell51,XGBoost,True,13,0.004724037109359649,0.002915708211592266,0.9925510405917811
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell52,XGBoost,True,13,0.002372190182250719,0.0018356402928013029,0.998036073091403
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell53,XGBoost,True,13,0.001674179975558241,0.0011325698449137012,0.9990317643043862
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell54,XGBoost,True,13,0.0028620589545499844,0.0017032559339805588,0.997098253952285
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell55,XGBoost,True,13,0.005390458147864069,0.0033809804447993176,0.9893073093601515
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell51,LightGBM,True,13,0.00555317379407287,0.003334281013647949,0.9897067733050651
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell52,LightGBM,True,13,0.004426636727183264,0.0031514068940381905,0.9931612917215173
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell53,LightGBM,True,13,0.0038513425806494936,0.002374253167202486,0.9948760945666394
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell54,LightGBM,True,13,0.005192199568936759,0.0026336579654323835,0.9904499640955109
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell55,LightGBM,True,13,0.007159096133131842,0.004615886526242076,0.9811395507406944
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell51,CatBoost,True,13,0.008348408306026109,0.006866929178882824,0.9767364295831255
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell52,CatBoost,True,13,0.003277836371655119,0.0027057042906717247,0.9962502626194312
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell53,CatBoost,True,13,0.004942478273995026,0.003477470547664517,0.9915614788899734
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell54,CatBoost,True,13,0.004503534673982869,0.003423299159178546,0.9928152895150806
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell55,CatBoost,True,13,0.008465649446469261,0.006689797337570819,0.973627202096977
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell51,Ridge,True,13,0.0069959446013286,0.006200375067649522,0.9836633979440274
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell52,Ridge,True,13,0.005691538104194287,0.004992137182189016,0.9886946084622107
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell53,Ridge,True,13,0.004726680793487669,0.0037755222537067573,0.9922822740769972
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell54,Ridge,True,13,0.012850966649708428,0.004064588770857726,0.9414975783224375
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell55,Ridge,True,13,0.008001619313734295,0.007289321527238268,0.9764391249539339
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell51,ExtraTrees,True,13,0.004053457755315123,0.002368994250205801,0.994515711293745
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell52,ExtraTrees,True,13,0.001802502336589482,0.001263092411562491,0.9988660915674354
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell53,ExtraTrees,True,13,0.0013926818682643098,0.0010200268850726947,0.9993299909850537
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell54,ExtraTrees,True,13,0.001902688097202003,0.0012929735186084914,0.9987175588246389
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell55,ExtraTrees,True,13,0.0038531655628276,0.002551568228051087,0.9945364995216629
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell51,RandomForest,True,13,0.003981516283198559,0.0022654461966524044,0.9947086559721827
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell52,RandomForest,True,13,0.0016811810582419906,0.0011472550129884439,0.9990135949461942
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell53,RandomForest,True,13,0.0015937182251926504,0.001154273199256208,0.9991225954514098
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell54,RandomForest,True,13,0.0018963657434666146,0.001274947004802744,0.9987260673929551
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell55,RandomForest,True,13,0.0035774215783922203,0.0021408533703382456,0.9952904881979467
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell51,HistGB,True,13,0.005023989046397492,0.003272924423174097,0.991575068580353
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell52,HistGB,True,13,0.004689216342103767,0.002458437909367984,0.9923259106397169
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell53,HistGB,True,13,0.0039559312684312314,0.002139816571676133,0.9945940219479127
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell54,HistGB,True,13,0.004997384386929623,0.002328360541220159,0.9911531683689778
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell55,HistGB,True,13,0.005665255619980708,0.003508982129133484,0.9881893264504135
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell51,XGBoost,True,13,0.004487587159078803,0.0027258365673429943,0.9932780573954976
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell52,XGBoost,True,13,0.0029595019040682016,0.002397332402477355,0.9969432243880252
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell53,XGBoost,True,13,0.0012583845596354454,0.000864318957998776,0.999452979546752
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell54,XGBoost,True,13,0.0024702291199831835,0.001418899026995592,0.9978383930656975
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell55,XGBoost,True,13,0.005382451776298657,0.003495874529136381,0.9893390491768955
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell51,LightGBM,True,13,0.004755722622397336,0.0030908785925573977,0.9924507807349416
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell52,LightGBM,True,13,0.005264139738738348,0.0031493633724555556,0.9903287829356624
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell53,LightGBM,True,13,0.003943358841501968,0.0021582205135699203,0.9946283290462631
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell54,LightGBM,True,13,0.005595386443033533,0.0028301408942127577,0.9889092115024616
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell55,LightGBM,True,13,0.005774761298094133,0.0037748777657939624,0.9877283285465405
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell51,CatBoost,True,13,0.004927151720114244,0.0032859173311632,0.9918967194028089
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell52,CatBoost,True,13,0.003916869687831306,0.003190236654223713,0.9946456771000167
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell53,CatBoost,True,13,0.003349975446825328,0.002197597274720694,0.9961233191297115
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell54,CatBoost,True,13,0.005231973865895324,0.002809591960349997,0.9903030895989003
StructuredWindowAblation,only_very_narrow_window,Only very-narrow-window features are available.,Cell55,CatBoost,True,13,0.006975639471723947,0.005498142454059701,0.982093788988963
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell51,Ridge,True,46,0.0025020742030922027,0.0020710870515585717,0.9979103700841963
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell52,Ridge,True,46,0.004516029343999225,0.003835388066236255,0.9928822976485967
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell53,Ridge,True,46,0.0023801706853404316,0.0018614418683712544,0.9980429901688073
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell54,Ridge,True,46,0.011763519516497015,0.0042691962651635615,0.9509796051052067
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell55,Ridge,True,46,0.008241777470370491,0.00781405349203118,0.9750036029969108
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell51,ExtraTrees,True,46,0.002781163556545697,0.001763075986279331,0.9974182031510572
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell52,ExtraTrees,True,46,0.0026664939798866374,0.002016090583528395,0.9975185385808583
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell53,ExtraTrees,True,46,0.0016794409302625928,0.0010779279018292794,0.9990256695622705
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell54,ExtraTrees,True,46,0.001782755544097664,0.0012184937878885805,0.9988741362342922
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell55,ExtraTrees,True,46,0.005009677095368534,0.0037874225258434035,0.9907646127056762
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell51,RandomForest,True,46,0.0032828888890959512,0.0017342252791465182,0.9964026609278264
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell52,RandomForest,True,46,0.0021506300320404213,0.0014978423488994383,0.9983857985817328
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell53,RandomForest,True,46,0.0018382959453369446,0.0012301595669516109,0.9988326323287983
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell54,RandomForest,True,46,0.0015970494975970982,0.0011171487657622896,0.9990964774339767
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell55,RandomForest,True,46,0.004882291554842449,0.003066920589535958,0.9912283142161964
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell51,HistGB,True,46,0.005346638599376187,0.0031653981350769364,0.9904581921766152
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell52,HistGB,True,46,0.004134655214274821,0.0026665992057333895,0.9940337024017396
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell53,HistGB,True,46,0.0035261860088888317,0.0020710918442119705,0.9957047619409591
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell54,HistGB,True,46,0.002772539163183935,0.0016620883962851142,0.9972769373729985
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell55,HistGB,True,46,0.007090180358521079,0.003971241024379649,0.9815009165843582
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell51,XGBoost,True,46,0.005189737027176852,0.0030494204728661193,0.9910099996105769
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell52,XGBoost,True,46,0.0019816763582168667,0.0016223399755657176,0.9986294598312052
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell53,XGBoost,True,46,0.0012614729456565748,0.0009412694170965999,0.9994502912056994
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell54,XGBoost,True,46,0.0029070072727479393,0.001464673986278525,0.99700639505619
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell55,XGBoost,True,46,0.00484784376042517,0.0030312751757115603,0.9913516576247055
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell51,LightGBM,True,46,0.005068561569490131,0.0032055451174063465,0.9914249144920422
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell52,LightGBM,True,46,0.004757188329488341,0.0033640906338789855,0.9921018204590855
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell53,LightGBM,True,46,0.003871320045054738,0.0022650132923927803,0.9948227998409278
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell54,LightGBM,True,46,0.004546657821946221,0.0024829046085283737,0.9926770378011512
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell55,LightGBM,True,46,0.008087152917433497,0.004986112986191163,0.9759327230631216
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell51,CatBoost,True,46,0.006163780528303808,0.0048397267734986696,0.9873187127609462
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell52,CatBoost,True,46,0.004966826605075616,0.003972750243809065,0.9913903735315451
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell53,CatBoost,True,46,0.004913537419634368,0.0036900635857587,0.9916600136668264
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell54,CatBoost,True,46,0.004538921437790372,0.0034759830043436983,0.9927019374314567
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell55,CatBoost,True,46,0.010579098369712296,0.009180049885435776,0.9588155798338988
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell51,Ridge,True,36,0.002913603962568934,0.0022179368649297,0.9971664554522394
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell52,Ridge,True,36,0.005543758392933613,0.005259597181210693,0.9892740713999061
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell53,Ridge,True,36,0.004879849640731059,0.0044293816390031954,0.9917739814499911
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell54,Ridge,True,36,0.01564549766956325,0.01520308141235044,0.9132876382172831
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell55,Ridge,True,36,0.010132316409796636,0.009704148966751367,0.9622207674101285
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell51,ExtraTrees,True,36,0.002842377847355526,0.001809012008674509,0.9973033000562819
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell52,ExtraTrees,True,36,0.002565159621747936,0.0019687885655603715,0.9977035600026805
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell53,ExtraTrees,True,36,0.0015662548404454934,0.001043850849273113,0.9991525742514491
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell54,ExtraTrees,True,36,0.0016046321768752344,0.00117824046067904,0.999087877342154
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell55,ExtraTrees,True,36,0.0047753456413952965,0.0034793326960135358,0.9916083904602893
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell51,RandomForest,True,36,0.003104752713292787,0.0016882601114961602,0.9967824667974037
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell52,RandomForest,True,36,0.00214650714637505,0.0014776359519251539,0.9983919816895784
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell53,RandomForest,True,36,0.0017779969895925602,0.0011973512565052842,0.9989079592465695
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell54,RandomForest,True,36,0.0015437593943057964,0.0010527976910007049,0.9991557686455057
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell55,RandomForest,True,36,0.004696398956581289,0.0029403244799747577,0.9918835594704214
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell51,HistGB,True,36,0.00492046692079536,0.0029524855794318054,0.9919186923646961
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell52,HistGB,True,36,0.0039326513998081646,0.0023966094279147627,0.9946024432824263
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell53,HistGB,True,36,0.0031472526898254586,0.0019210640841200567,0.9965783149672655
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell54,HistGB,True,36,0.0038958358236209334,0.0021102758397304293,0.9946234517902176
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell55,HistGB,True,36,0.006462386749952011,0.003775006335451454,0.9846318519445022
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell51,XGBoost,True,36,0.004744295468243486,0.002862801592227632,0.9924870160068863
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell52,XGBoost,True,36,0.0021684790357537256,0.0017810418036318053,0.9983588934908526
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell53,XGBoost,True,36,0.001306678543214384,0.0009703181873787569,0.9994101870243172
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell54,XGBoost,True,36,0.0026605655019407808,0.0014049757867802346,0.9974924467646817
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell55,XGBoost,True,36,0.004727847186399012,0.0030363948563311596,0.9917744962116375
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell51,LightGBM,True,36,0.003946615058404169,0.0022277496406460677,0.9948010152462804
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell52,LightGBM,True,36,0.004157383689610093,0.002864066638881092,0.9939679278424586
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell53,LightGBM,True,36,0.0035684444568637296,0.002380694177987777,0.9956011952440121
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell54,LightGBM,True,36,0.005004091932965014,0.0029805630149220266,0.9911294037955124
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell55,LightGBM,True,36,0.007312582832338485,0.0048691747363501054,0.9803221682858647
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell51,CatBoost,True,36,0.005374647975856585,0.004196069631960339,0.9903579571863945
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell52,CatBoost,True,36,0.0048248539016071375,0.003813101666599801,0.9918755373427909
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell53,CatBoost,True,36,0.0035961419571414583,0.00277154862967935,0.9955326450791032
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell54,CatBoost,True,36,0.006615960033187177,0.004155502609616038,0.984494420687861
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell55,CatBoost,True,36,0.009488077074486841,0.0078909437112036,0.966872241390529
