dataset,test_cell,deployment_model,expert_window,expert_model,expert_inner_rmse,expert_rank_score,expert_weight,expert_model_size_kb,n_features
Dataset 3,Cell53,MAW-GME-full-50experts,very_narrow_335_340,RandomForest,0.0030379311638532684,0.0035309660659900936,0.03691181203000375,4449.2158203125,18
Dataset 3,Cell53,MAW-GME-full-50experts,medium_32_35,RandomForest,0.0031347672099786804,0.0036435273354234205,0.03577148052336949,4449.251953125,18
Dataset 3,Cell53,MAW-GME-full-50experts,very_narrow_335_340,ExtraTrees,0.003112201645398171,0.003697282460072611,0.03525139713392021,16061.466796875,18
Dataset 3,Cell53,MAW-GME-full-50experts,narrow_33_345,RandomForest,0.0033397705008561818,0.003881802812328604,0.03357573668063707,4452.640625,18
Dataset 3,Cell53,MAW-GME-full-50experts,medium_32_35,ExtraTrees,0.0034089834102615,0.004049904197480127,0.03218209534201076,16072.76171875,18
Dataset 3,Cell53,MAW-GME-full-50experts,narrow_33_345,ExtraTrees,0.003493427530129543,0.0041501789685011,0.031404527798487375,16062.087890625,18
Dataset 3,Cell53,MAW-GME-full-50experts,medium_32_35,XGBoost,0.003719863499570234,0.004193329539179831,0.031081366918301212,608.6650390625,18
Dataset 3,Cell53,MAW-GME-full-50experts,paper_335_350,XGBoost,0.003752474759740309,0.004229371898837826,0.030816494690650318,604.0185546875,18
Dataset 3,Cell53,MAW-GME-full-50experts,very_narrow_335_340,XGBoost,0.003994386613982059,0.0045032493299622545,0.028942309398681886,615.0693359375,18
Dataset 3,Cell53,MAW-GME-full-50experts,narrow_33_345,XGBoost,0.0042917898360599355,0.004838012777619387,0.026939667467709063,614.5302734375,18
Dataset 3,Cell53,MAW-GME-full-50experts,full_27_36,RandomForest,0.0041762195816294105,0.00485414471207788,0.02685013819315971,4456.255859375,18
Dataset 3,Cell53,MAW-GME-full-50experts,full_27_36,ExtraTrees,0.004506420423735827,0.005353597359501047,0.024345215492683342,16059.796875,18
Dataset 3,Cell53,MAW-GME-full-50experts,full_27_36,XGBoost,0.004765836118231837,0.005375588480461318,0.02424562126505466,640.0595703125,18
Dataset 3,Cell53,MAW-GME-full-50experts,paper_335_350,ElasticNet,0.005872410436147255,0.006010452510986774,0.021684641505046273,2.2392578125,18
